symbol,date,move_pct,revert_pct,kite_agrees
RCOM,2008-10-10,-20.3,18.3,True
RCOM,2008-10-15,-12.2,9.8,True
RCOM,2008-10-16,9.8,-9.4,True
RCOM,2008-10-21,11.4,-8.7,True
RCOM,2008-10-28,8.5,-10.7,True
RCOM,2008-10-29,-10.7,13.4,True
RCOM,2009-03-27,8.2,-8.5,True
RCOM,2016-09-29,-11.5,9.4,True
RCOM,2017-11-15,-12.9,15.8,True
RCOM,2018-06-05,-8.3,10.7,True
RCOM,2019-03-18,-9.1,10.0,True
RCOM,2019-11-18,-8.3,9.1,False
RCVL,2006-06-08,-15.8,12.5,
RCVL,2008-10-10,-20.3,18.3,
RCVL,2008-10-15,-12.2,9.8,
RCVL,2008-10-16,9.8,-9.4,
RCVL,2008-10-21,11.4,-8.7,
RCVL,2008-10-28,8.5,-10.7,
RCVL,2008-10-29,-10.7,13.4,
RCVL,2009-03-27,8.2,-8.5,
RCVL,2016-09-29,-11.5,9.4,
RCVL,2017-11-15,-12.9,15.8,
RCVL,2018-06-05,-8.3,10.7,
RCVL,2019-03-18,-9.1,10.0,
RCVL,2019-11-18,-8.3,9.1,
RDEL,2016-01-18,-13.1,9.4,
RECLTD,2020-03-12,-11.2,8.3,True
REDINGTON,2019-08-26,9.5,-9.3,True
REDINGTON,2019-11-25,15.5,-12.3,True
REFEX,2015-01-19,10.0,-9.5,
REFEX,2015-05-11,8.2,-9.8,
REFEX,2015-05-29,-8.2,9.6,
REFEX,2015-10-21,9.9,-8.1,
REFEX,2016-07-13,-9.3,9.3,
REFEX,2016-11-18,8.6,-8.6,
REFEX,2017-03-23,8.9,-9.9,
REFEX,2025-12-12,-20.0,17.5,
REGENCERAM,2008-10-14,13.5,-9.6,
REGENCERAM,2008-10-20,-8.9,8.3,
REIAGRO,2006-06-25,9.3,-10.0,
REIAGROLTD,2015-06-24,-8.3,9.1,
REIAGROLTD,2015-06-29,-8.3,9.1,
REIAGROLTD,2015-07-02,-8.3,9.1,
REIAGROLTD,2015-07-07,-8.3,9.1,
REIAGROLTD,2015-07-16,9.1,-8.3,
REIAGROLTD,2015-07-23,10.0,-9.1,
REIAGROLTD,2015-07-29,-10.0,11.1,
REIAGROLTD,2015-08-07,-10.0,11.1,
REIAGROLTD,2015-08-10,11.1,-10.0,
REIAGROLTD,2015-08-11,-10.0,11.1,
REIAGROLTD,2015-08-12,11.1,-10.0,
REIAGROLTD,2015-08-17,11.1,-10.0,
REIAGROLTD,2015-08-24,-11.1,12.5,
REIAGROLTD,2015-09-08,-11.1,12.5,
REIAGROLTD,2015-10-27,9.1,-8.3,
REIAGROLTD,2015-10-30,-10.0,11.1,
REIAGROLTD,2015-11-13,-9.1,10.0,
REIAGROLTD,2016-02-02,-8.3,9.1,
REIAGROLTD,2016-02-03,9.1,-8.3,
REIAGROLTD,2016-02-04,-8.3,9.1,
REIAGROLTD,2016-02-09,-8.3,9.1,
REIAGROLTD,2016-02-10,9.1,-8.3,
REIAGROLTD,2016-02-12,-9.1,10.0,
REIAGROLTD,2016-02-15,10.0,-9.1,
REIAGROLTD,2016-02-29,10.0,-9.1,
REIAGROLTD,2016-03-01,-9.1,10.0,
REIAGROLTD,2016-03-15,10.0,-9.1,
REIAGROLTD,2016-03-16,-9.1,10.0,
REIAGROLTD,2016-03-17,10.0,-9.1,
REIAGROLTD,2016-03-21,-10.0,11.1,
REIAGROLTD,2016-04-11,-10.0,11.1,
REIAGROLTD,2016-04-18,-10.0,11.1,
REIAGROLTD,2016-04-26,-11.1,12.5,
REIAGROLTD,2016-05-06,12.5,-11.1,
REIAGROLTD,2016-05-09,-11.1,12.5,
REIAGROLTD,2016-05-10,12.5,-11.1,
REIAGROLTD,2016-05-11,-11.1,12.5,
REIAGROLTD,2016-05-25,12.5,-11.1,
REIAGROLTD,2016-05-26,-11.1,12.5,
REIAGROLTD,2016-06-02,-12.5,14.3,
REIAGROLTD,2016-06-07,-12.5,14.3,
REIAGROLTD,2016-06-10,-12.5,14.3,
REIAGROLTD,2016-07-18,-8.3,9.1,
REIAGROLTD,2016-07-22,-8.3,9.1,
REIAGROLTD,2016-07-25,9.1,-8.3,
REIAGROLTD,2016-07-29,-9.1,10.0,
REIAGROLTD,2016-08-17,-9.1,10.0,
REIAGROLTD,2016-08-26,9.1,-8.3,
REIAGROLTD,2016-09-02,-9.1,10.0,
REIAGROLTD,2016-10-27,-8.3,9.1,
REIAGROLTD,2016-11-03,-8.3,9.1,
REIAGROLTD,2016-11-15,-9.1,10.0,
REIAGROLTD,2016-11-16,10.0,-9.1,
REIAGROLTD,2016-11-29,10.0,-9.1,
REIAGROLTD,2016-12-02,-10.0,11.1,
REIAGROLTD,2016-12-05,11.1,-10.0,
REIAGROLTD,2016-12-06,-10.0,11.1,
REIAGROLTD,2016-12-07,11.1,-10.0,
REIAGROLTD,2016-12-08,-10.0,11.1,
REIAGROLTD,2016-12-13,-10.0,11.1,
REIAGROLTD,2016-12-22,11.1,-10.0,
REIAGROLTD,2016-12-30,-11.1,12.5,
REIAGROLTD,2017-01-13,12.5,-11.1,
REIAGROLTD,2017-02-01,-11.1,12.5,
REIAGROLTD,2017-02-28,-11.1,12.5,
REIAGROLTD,2017-03-03,11.1,-10.0,
REIAGROLTD,2017-03-08,11.1,-10.0,
REIAGROLTD,2017-03-09,-10.0,11.1,
REIAGROLTD,2017-03-10,11.1,-10.0,
REIAGROLTD,2017-03-15,-11.1,12.5,
REIAGROLTD,2017-03-16,12.5,-11.1,
REIAGROLTD,2017-03-31,-11.1,12.5,
REIAGROLTD,2017-04-03,12.5,-11.1,
REIAGROLTD,2017-04-11,-11.1,12.5,
REIAGROLTD,2017-05-10,-12.5,14.3,
REIAGROLTD,2017-05-16,-12.5,14.3,
REIAGROLTD,2017-05-26,14.3,-12.5,
REIAGROLTD,2017-05-29,-12.5,14.3,
REIAGROLTD,2017-06-19,-14.3,16.7,
REIAGROLTD,2017-06-20,16.7,-14.3,
REIAGROLTD,2017-06-21,-14.3,16.7,
REIAGROLTD,2017-06-22,16.7,-14.3,
REISIXTEN,2013-03-26,8.2,-9.4,
REISIXTEN,2013-07-26,-9.1,10.0,
REISIXTEN,2013-07-30,9.1,-8.3,
REISIXTEN,2013-08-30,-14.3,16.7,
REISIXTEN,2013-11-07,-8.3,9.1,
REISIXTEN,2013-11-26,-8.3,9.1,
REISIXTEN,2013-11-27,9.1,-8.3,
REISIXTEN,2013-11-28,-8.3,9.1,
REISIXTEN,2014-03-04,-10.0,11.1,
REISIXTEN,2014-03-06,10.0,-9.1,
REISIXTEN,2014-03-27,-8.3,9.1,
REISIXTEN,2014-05-15,-9.1,10.0,
REISIXTEN,2014-05-20,9.1,-8.3,
REISIXTEN,2014-05-21,-8.3,9.1,
REISIXTEN,2014-08-06,-12.5,14.3,
REISIXTEN,2014-08-12,11.1,-10.0,
REISIXTEN,2014-08-20,-12.5,14.3,
REISIXTEN,2014-08-27,-12.5,14.3,
REISIXTEN,2014-09-19,10.0,-9.1,
REISIXTEN,2014-10-10,-12.5,14.3,
REISIXTEN,2014-10-13,14.3,-12.5,
REISIXTEN,2014-10-14,-12.5,14.3,
REISIXTEN,2014-10-30,-14.3,16.7,
REISIXTEN,2014-11-13,14.3,-12.5,
REISIXTEN,2014-11-20,-12.5,14.3,
REISIXTEN,2014-12-03,14.3,-12.5,
REISIXTEN,2014-12-22,-14.3,16.7,
REISIXTEN,2015-01-05,14.3,-12.5,
REISIXTEN,2015-01-12,11.1,-10.0,
REISIXTEN,2015-01-15,-12.5,14.3,
REISIXTEN,2015-01-23,-12.5,14.3,
REISIXTEN,2015-01-27,14.3,-12.5,
REISIXTEN,2015-01-28,-12.5,14.3,
REISIXTEN,2015-01-30,12.5,-11.1,
REISIXTEN,2015-02-04,-12.5,14.3,
REISIXTEN,2015-02-10,12.5,-11.1,
REISIXTEN,2015-03-13,-10.0,11.1,
REISIXTEN,2015-03-20,11.1,-10.0,
REISIXTEN,2015-03-23,-10.0,11.1,
REISIXTEN,2015-03-31,11.1,-10.0,
REISIXTEN,2015-04-06,-10.0,11.1,
REISIXTEN,2015-04-07,11.1,-10.0,
REISIXTEN,2015-04-08,-10.0,11.1,
REISIXTEN,2015-04-13,-10.0,11.1,
REISIXTEN,2015-04-27,-11.1,12.5,
REISIXTEN,2015-05-08,-11.1,12.5,
REISIXTEN,2015-05-14,-11.1,12.5,
REISIXTEN,2015-06-08,14.3,-12.5,
REISIXTEN,2015-06-26,-14.3,16.7,
REISIXTEN,2015-06-29,16.7,-14.3,
REISIXTEN,2015-07-06,14.3,-12.5,
REISIXTEN,2015-07-16,14.3,-12.5,
REISIXTEN,2015-07-24,-14.3,16.7,
REISIXTEN,2015-07-30,-14.3,16.7,
REISIXTEN,2015-08-04,14.3,-12.5,
REISIXTEN,2015-08-05,-12.5,14.3,
REISIXTEN,2015-08-06,14.3,-12.5,
REISIXTEN,2015-08-11,14.3,-12.5,
REISIXTEN,2015-08-12,-12.5,14.3,
REISIXTEN,2015-09-15,14.3,-12.5,
REISIXTEN,2015-09-18,-14.3,16.7,
REISIXTEN,2015-09-28,12.5,-11.1,
REISIXTEN,2015-10-06,12.5,-11.1,
REISIXTEN,2015-10-27,-11.1,12.5,
REISIXTEN,2015-10-28,12.5,-11.1,
REISIXTEN,2015-11-02,-12.5,14.3,
REISIXTEN,2015-11-03,14.3,-12.5,
REISIXTEN,2015-11-17,12.5,-11.1,
REISIXTEN,2015-11-20,12.5,-11.1,
REISIXTEN,2015-11-24,-12.5,14.3,
REISIXTEN,2015-12-09,-12.5,14.3,
REISIXTEN,2015-12-29,-11.1,12.5,
REISIXTEN,2016-01-01,11.1,-10.0,
REISIXTEN,2016-01-07,-12.5,14.3,
REISIXTEN,2016-01-11,12.5,-11.1,
REISIXTEN,2016-01-29,11.1,-10.0,
REISIXTEN,2016-02-05,12.5,-11.1,
REISIXTEN,2016-02-08,-11.1,12.5,
REISIXTEN,2016-02-09,12.5,-11.1,
REISIXTEN,2016-02-19,-14.3,16.7,
REISIXTEN,2016-02-24,14.3,-12.5,
REISIXTEN,2016-02-25,-12.5,14.3,
REISIXTEN,2016-02-26,14.3,-12.5,
REISIXTEN,2016-03-08,-12.5,14.3,
REISIXTEN,2016-03-17,16.7,-14.3,
REISIXTEN,2016-03-21,-16.7,20.0,
REISIXTEN,2016-03-29,-16.7,20.0,
REISIXTEN,2016-03-31,16.7,-14.3,
REISIXTEN,2016-04-05,16.7,-14.3,
REISIXTEN,2016-04-06,-14.3,16.7,
REISIXTEN,2016-04-13,-16.7,20.0,
REISIXTEN,2016-04-28,14.3,-12.5,
REISIXTEN,2016-04-29,-12.5,14.3,
REISIXTEN,2016-05-11,11.1,-10.0,
REISIXTEN,2016-07-15,-10.0,11.1,
REISIXTEN,2016-08-01,-14.3,16.7,
REISIXTEN,2016-08-29,12.5,-11.1,
REISIXTEN,2016-08-30,-11.1,12.5,
REISIXTEN,2016-09-01,11.1,-10.0,
REISIXTEN,2016-09-21,-12.5,14.3,
REISIXTEN,2016-09-22,14.3,-12.5,
REISIXTEN,2016-10-04,12.5,-11.1,
REISIXTEN,2016-10-05,-11.1,12.5,
REISIXTEN,2017-02-10,-8.3,9.1,
REISIXTEN,2017-02-13,9.1,-8.3,
REISIXTEN,2017-02-14,-8.3,9.1,
REISIXTEN,2017-03-06,-9.1,10.0,
REISIXTEN,2017-03-15,-9.1,10.0,
REISIXTEN,2017-03-27,-11.1,12.5,
REISIXTEN,2017-04-06,-14.3,16.7,
REISIXTEN,2017-04-11,14.3,-12.5,
REL,2008-01-24,-8.4,11.7,
REL,2008-03-13,-9.7,8.4,
REL,2008-03-14,8.4,-8.5,
REL,2008-07-01,-10.5,12.1,
REL,2008-10-10,-19.5,16.6,
REL,2008-12-17,-14.2,10.4,
REL,2022-02-09,10.0,-10.0,
REL,2024-03-13,-14.1,14.6,
RELCAPITAL,2008-07-02,10.8,-8.8,
RELCAPITAL,2008-07-03,-8.8,12.5,
RELCAPITAL,2008-10-17,-12.6,8.7,
RELCAPITAL,2011-08-26,-12.0,9.6,
RELCAPITAL,2012-02-27,-9.5,9.3,
RELCAPITAL,2019-04-22,-12.2,8.2,
RELIANCE,2020-03-20,10.9,-13.2,True
RELIGARE,2008-01-22,-20.0,20.0,True
RELIGARE,2017-10-10,9.9,-9.9,True
RELIGARE,2022-02-24,-9.2,9.3,True
RELIGARE,2026-03-30,-8.3,8.6,True
RELINFRA,2008-01-24,-8.4,11.7,True
RELINFRA,2008-03-13,-9.7,8.4,True
RELINFRA,2008-03-14,8.4,-8.5,True
RELINFRA,2008-10-10,-19.5,16.6,True
RELINFRA,2008-12-17,-14.2,10.4,True
RELINFRA,2022-02-09,10.0,-10.0,True
RELINFRA,2024-03-13,-14.1,14.6,True
RELMEDIA,2008-03-28,10.2,-10.1,
RELMEDIA,2008-11-04,8.1,-9.1,
RENUKA,2008-02-13,-8.1,10.0,True
RENUKA,2015-11-18,8.1,-9.8,True
RENUKA,2022-02-23,9.5,-10.0,True
RENUKA,2022-06-20,-9.1,10.9,True
REPRO,2008-01-22,-18.9,16.0,
REPRO,2008-05-26,12.0,-9.4,
REPRO,2008-09-29,-8.5,8.6,
REPRO,2009-09-09,15.9,-12.8,
REPRO,2022-02-23,8.4,-8.2,
REPRO,2026-03-30,-10.0,11.6,
RESPONIND,2015-06-17,12.5,-12.3,True
RESPONIND,2022-02-24,-10.4,13.7,True
RESPONIND,2022-02-25,13.7,-13.6,True
RESPONIND,2026-07-17,15.7,-12.6,True
RESURGERE,2008-09-02,17.0,-20.0,
RESURGERE,2010-08-25,10.0,-10.0,
RESURGERE,2011-05-25,-11.1,12.5,
RESURGERE,2011-06-23,-9.1,10.0,
RESURGERE,2011-07-15,-10.0,11.1,
RESURGERE,2011-07-20,-10.0,11.1,
RESURGERE,2011-07-21,11.1,-10.0,
RESURGERE,2011-07-22,-10.0,11.1,
RESURGERE,2011-07-28,-10.0,11.1,
RESURGERE,2011-07-29,11.1,-10.0,
RESURGERE,2011-08-25,16.7,-14.3,
RESURGERE,2011-08-26,-14.3,16.7,
RESURGERE,2011-08-29,16.7,-14.3,
RESURGERE,2011-08-30,-14.3,16.7,
RESURGERE,2011-09-12,-14.3,16.7,
RESURGERE,2011-09-13,16.7,-14.3,
RESURGERE,2011-09-14,-14.3,16.7,
RESURGERE,2011-09-15,16.7,-14.3,
RESURGERE,2011-09-22,16.7,-14.3,
RESURGERE,2011-10-03,-16.7,20.0,
RESURGERE,2011-11-01,16.7,-14.3,
RESURGERE,2011-11-02,-14.3,16.7,
RESURGERE,2012-02-10,-16.7,20.0,
RESURGERE,2012-02-21,16.7,-14.3,
RGL,2009-06-24,8.2,-8.9,
RGL,2009-08-14,9.2,-8.6,
RGL,2020-03-12,-13.9,11.6,
RGL,2020-03-13,11.6,-11.0,
RGL,2025-02-18,-8.2,8.2,
RGL,2026-08-26,14.8,-12.3,
RHETAN,2026-08-21,9.9,-10.0,
RHFL,2019-02-07,-10.6,8.3,True
RHFL,2019-06-27,9.8,-8.2,True
RHFL,2022-05-12,-8.5,9.2,True
RHFL,2022-09-06,9.6,-8.7,False
RHFL,2022-09-09,-9.6,9.6,True
RICOAUTO,2008-01-22,-16.0,15.5,True
RICOAUTO,2013-12-31,-8.5,9.3,True
RICOAUTO,2022-12-23,-8.9,10.5,True
RIIL,2008-11-04,8.2,-9.5,True
RIIL,2009-06-08,-13.8,12.3,True
RITES,2020-03-12,-10.4,9.2,True
RITES,2024-01-20,13.7,-10.3,True
RJL,2009-06-24,8.2,-8.9,
RJL,2009-08-14,9.2,-8.6,
RJL,2020-03-12,-13.9,11.6,
RJL,2020-03-13,11.6,-11.0,
RKDL,2012-03-07,-9.8,10.0,
RKDL,2013-03-04,-8.3,8.4,
RKDL,2014-03-11,9.4,-8.6,
RKDL,2015-02-20,8.6,-9.6,
RKDL,2015-07-16,-9.7,9.9,
RKDL,2015-09-01,-12.2,9.9,
RKDL,2015-09-03,10.8,-8.9,
RKFORGE,2006-06-08,-20.0,19.3,True
RKFORGE,2013-10-30,-8.9,12.7,True
RKFORGE,2016-02-11,-10.6,8.6,True
RKFORGE,2020-03-18,-10.0,9.2,True
RMDRIP,2018-02-12,8.5,-8.8,
RMEDIA,2011-08-03,11.4,-9.3,
RNAM,2020-03-13,9.0,-8.4,
RNAM,2020-03-20,9.2,-10.0,
RNAVAL,2016-01-18,-13.1,9.4,
RNRL,2007-10-08,-9.1,9.1,
RNRL,2008-07-01,-9.1,12.8,
RNRL,2008-10-10,-11.8,8.2,
RNRL,2008-12-17,-16.1,15.4,
RNRL,2009-03-27,11.8,-10.5,
ROHITFERRO,2006-11-08,-9.4,8.1,
ROHITFERRO,2008-01-10,-8.5,9.1,
ROHITFERRO,2008-01-23,10.1,-8.7,
ROHITFERRO,2008-01-24,-8.7,9.1,
ROHITFERRO,2008-03-13,-8.5,10.0,
ROHITFERRO,2008-03-14,10.0,-8.6,
ROHITFERRO,2008-03-24,-8.1,10.0,
ROHITFERRO,2009-03-27,9.7,-8.8,
ROHITFERRO,2009-07-13,-8.1,10.0,
ROHITFERRO,2014-04-03,-8.5,8.2,
ROHITFERRO,2014-07-07,9.8,-9.7,
ROHITFERRO,2014-11-21,-8.1,10.1,
ROHITFERRO,2016-07-01,8.3,-9.6,
ROHITFERRO,2016-11-04,-9.6,9.7,
ROHITFERRO,2018-02-01,9.7,-8.8,
ROHITFERRO,2019-07-17,-8.3,9.1,
ROHITFERRO,2020-01-22,-10.0,11.1,
ROHITFERRO,2020-01-23,11.1,-10.0,
ROHITFERRO,2020-01-24,-10.0,11.1,
ROHITFERRO,2020-01-27,11.1,-10.0,
ROHITFERRO,2020-02-04,-9.1,10.0,
ROHITFERRO,2020-02-11,-10.0,11.1,
ROHITFERRO,2020-03-09,-14.3,16.7,
ROHITFERRO,2020-03-24,-16.7,20.0,
ROHITFERRO,2020-03-27,16.7,-14.3,
ROHITFERRO,2020-03-30,-14.3,16.7,
ROHITFERRO,2020-04-09,9.1,-8.3,
ROHITFERRO,2020-04-16,-10.0,11.1,
ROHITFERRO,2020-04-30,-10.0,11.1,
ROHITFERRO,2020-05-08,11.1,-10.0,
ROHLTD,2022-12-23,-13.2,13.4,
ROLTA,2008-10-10,-10.1,12.1,
ROLTA,2009-01-23,-9.0,12.9,
ROLTA,2009-06-08,-9.8,11.9,
ROMAN,2009-07-07,10.3,-9.6,
ROMAN,2009-08-10,-8.4,10.0,
ROMAN,2012-07-30,11.1,-9.7,
ROMAN,2013-05-07,11.6,-12.5,
ROMAN,2014-10-08,9.9,-9.0,
ROMAN,2015-01-06,10.8,-9.8,
ROMAN,2015-05-04,9.4,-10.8,
ROMAN,2015-07-08,8.9,-8.0,
ROMAN,2018-03-26,-9.7,12.3,
ROMAN,2022-02-24,-15.6,15.3,
RPGCABLES,2008-03-24,-9.0,9.5,
RPGCABLES,2008-09-15,-10.0,10.2,
RPGLIFE,2019-04-26,17.2,-17.4,
RPGLIFE,2019-07-29,-11.9,10.4,
RPGLS,2008-02-13,-18.2,17.1,
RPGLS,2008-02-14,17.1,-16.5,
RPGLS,2008-10-27,-11.3,8.2,
RPGLS,2010-01-19,12.0,-9.2,
RPGLS,2011-08-09,10.1,-9.0,
RPGLS,2013-02-13,-8.9,8.0,
RPGLS,2014-07-22,-10.0,9.9,
RPGLS,2014-09-25,-9.1,11.8,
RPGLS,2014-11-13,10.0,-9.9,
RPGTELECOM,2008-03-24,-9.0,9.5,
RPGTELECOM,2008-09-15,-10.0,10.2,
RPL,2008-01-22,-14.5,14.9,
RPOWER,2019-06-25,-13.0,11.3,True
RPOWER,2019-10-24,9.1,-9.7,True
RPOWER,2022-09-09,-9.9,9.9,True
RPPINFRA,2017-01-12,9.6,-9.5,
RPPINFRA,2019-02-05,-10.3,8.8,
RPPINFRA,2019-06-25,-20.0,17.2,
RPPINFRA,2019-07-31,8.7,-11.6,
RPPINFRA,2020-02-17,15.0,-17.1,
RPPINFRA,2020-03-11,15.1,-13.1,
RPPINFRA,2020-06-17,-10.1,12.9,
RSSOFTWARE,2005-01-12,-10.1,9.3,True
RSSOFTWARE,2006-06-08,-15.7,14.4,True
RSSOFTWARE,2008-01-22,-15.6,17.2,True
RSSOFTWARE,2008-03-24,-9.0,10.7,True
RSSOFTWARE,2008-07-01,-12.8,12.1,True
RSSOFTWARE,2008-10-27,-9.5,9.2,True
RSSOFTWARE,2010-04-21,10.3,-9.7,True
RSSOFTWARE,2012-10-08,8.9,-8.9,True
RSSOFTWARE,2012-10-10,-8.0,8.7,True
RSSOFTWARE,2016-03-28,-8.3,9.2,True
RSSOFTWARE,2016-12-26,-8.8,9.7,True
RSSOFTWARE,2019-06-19,-12.3,14.1,True
RSSOFTWARE,2019-07-24,8.2,-8.6,True
RSSOFTWARE,2021-08-23,-8.4,9.9,True
RSSOFTWARE,2021-08-30,-8.1,9.9,True
RSSOFTWARE,2022-02-24,-9.9,8.2,True
RSWM,2005-02-25,9.3,-8.8,
RSWM,2006-06-08,-10.6,8.4,
RSWM,2020-03-12,-13.8,11.6,True
RSYSTEMS,2006-06-25,10.8,-11.0,
RTNINDIA,2012-08-29,-10.1,8.7,True
RTNINDIA,2012-09-05,9.2,-8.4,True
RTNINDIA,2024-03-13,-8.7,10.6,True
RTNPOWER,2020-08-13,-8.1,8.8,True
RTNPOWER,2020-12-14,12.2,-10.9,True
RUCHI,2022-05-04,-8.9,9.1,
RUCHISOYA,2008-11-20,-8.9,11.3,
RUCHISOYA,2009-06-16,9.1,-9.4,
RUPA,2013-02-25,-11.2,10.0,True
RUPA,2020-03-12,-9.4,8.0,True
RUSHIL,2011-07-22,10.6,-13.0,
RUSHIL,2011-08-05,-9.5,9.7,
RUSHIL,2014-01-17,10.9,-12.0,
RUSHIL,2014-06-19,20.0,-17.0,
RUSHIL,2016-06-03,-10.7,13.8,
RUSHIL,2016-11-09,-10.5,9.1,
RUSHIL,2017-10-10,14.4,-11.8,
RVNL,2024-01-20,10.0,-9.9,True
RVNL,2024-03-13,-8.6,9.4,True
RVNL,2025-01-31,9.0,-9.0,True
SABERORGAN,2011-05-27,-10.0,10.0,
SABERORGAN,2012-07-16,8.2,-9.0,
SADBHAV,2006-05-17,9.4,-10.0,True
SADBHAV,2022-02-24,-10.6,8.1,True
SADBHIN,2019-10-23,9.9,-9.3,True
SADBHIN,2020-09-01,-9.0,8.4,True
SADBHIN,2025-03-07,10.0,-9.4,True
SADBHIN,2025-08-14,-8.1,9.7,True
SAGCEM,2008-10-10,-14.3,13.2,
SAGCEM,2013-07-26,-10.1,10.1,
SAHASRA,2026-03-30,-10.7,12.2,
SAIL,2006-05-22,-12.7,16.7,True
SAIL,2008-11-04,8.6,-12.4,True
SAKAR,2017-05-26,-9.5,13.4,
SAKAR,2017-08-16,-14.0,16.3,
SAKAR,2017-09-29,15.0,-11.9,
SAKAR,2018-03-08,-12.3,8.5,
SAKAR,2018-10-04,13.8,-15.8,
SAKAR,2019-06-11,-19.9,18.7,
SAKAR,2021-05-14,-8.9,9.4,
SAKAR,2021-11-17,-8.3,9.5,
SAKAR,2022-12-23,-11.5,8.7,
SAKHTISUG,2005-02-11,-8.3,8.8,True
SAKHTISUG,2008-01-16,-8.1,9.6,True
SAKHTISUG,2008-01-17,9.6,-12.7,True
SAKHTISUG,2016-01-07,-9.7,12.7,True
SAKHTISUG,2020-03-09,-8.7,9.5,True
SAKHTISUG,2020-03-11,9.5,-8.7,True
SAKHTISUG,2020-03-20,13.7,-14.9,True
SAKHTISUG,2020-04-08,9.7,-9.3,True
SAKHTISUG,2024-06-04,-10.0,11.0,True
SAKSOFT,2005-05-10,20.0,-17.4,
SAKSOFT,2005-05-11,-17.4,18.0,
SAKSOFT,2008-03-04,-12.4,8.9,
SAKSOFT,2008-03-05,8.9,-11.3,
SAKSOFT,2008-03-14,9.8,-12.9,
SAKSOFT,2011-10-26,11.8,-8.6,
SAKSOFT,2013-07-09,-11.5,10.4,
SAKSOFT,2015-01-06,9.9,-9.3,
SAKSOFT,2015-01-07,-9.3,9.3,
SAKSOFT,2023-04-26,13.2,-10.0,
SAKUMA,2007-03-30,8.8,-10.0,
SAKUMA,2007-10-31,8.7,-8.3,
SAKUMA,2009-01-06,8.1,-11.0,
SAKUMA,2009-06-05,9.7,-9.5,
SAKUMA,2009-08-12,-8.9,10.2,
SAKUMA,2013-08-29,9.0,-9.9,
SAKUMA,2013-10-07,9.8,-9.9,
SAKUMA,2013-10-08,-9.9,8.6,
SAKUMA,2014-02-17,-9.3,11.6,
SAKUMA,2014-05-23,11.9,-9.8,
SAKUMA,2020-04-09,9.6,-8.8,
SAKUMA,2022-02-24,-9.8,10.0,
SAKUMA,2022-06-20,-10.5,8.9,
SAKUMA,2022-12-23,-9.1,9.3,
SALASAR,2019-08-30,9.7,-8.5,
SALASAR,2022-02-24,-11.5,11.0,
SALASAR,2022-12-20,8.3,-8.9,
SALASAR,2025-03-25,9.2,-10.3,
SALASAR,2025-09-09,11.1,-11.3,
SALORAINTL,2008-11-26,-13.7,15.5,False
SALORAINTL,2012-03-26,-12.5,11.7,False
SALORAINTL,2012-04-19,10.2,-9.5,False
SALORAINTL,2012-05-09,-16.9,19.9,False
SALORAINTL,2013-02-18,13.0,-10.3,False
SALORAINTL,2013-04-01,16.2,-15.3,False
SALORAINTL,2013-05-08,-17.5,15.2,False
SALSTEEL,2008-10-27,-12.7,9.7,
SALSTEEL,2013-05-15,11.6,-8.3,
SALSTEEL,2013-08-01,-8.0,8.7,
SALSTEEL,2013-08-02,8.7,-8.0,
SALSTEEL,2013-08-08,-8.7,9.5,
SALSTEEL,2013-08-13,9.5,-8.7,
SALSTEEL,2015-08-24,-8.6,12.5,
SALSTEEL,2015-11-20,8.8,-8.1,
SALSTEEL,2015-11-23,-8.1,8.8,
SALSTEEL,2016-02-24,-8.6,9.4,
SALSTEEL,2017-10-23,9.6,-9.9,
SALSTEEL,2019-07-26,8.8,-8.1,
SALSTEEL,2021-04-09,8.9,-8.1,
SALSTEEL,2021-04-12,-8.1,8.9,
SALSTEEL,2025-01-13,-9.1,10.0,
SALSTEEL,2025-02-11,-11.0,10.9,
SALZERELEC,2024-03-13,-8.1,8.0,
SAMMAANCAP,2023-09-12,-9.1,12.2,True
SAMTEL,2013-01-18,9.3,-8.5,
SAMTEL,2013-03-11,9.3,-8.5,
SAMTEL,2015-03-10,9.5,-8.7,
SAMTEL,2015-05-12,12.5,-11.1,
SAMTEL,2015-05-21,-14.3,16.7,
SAMTEL,2015-05-29,10.0,-9.1,
SAMTEL,2015-06-03,-10.0,11.1,
SAMTEL,2015-06-15,10.0,-9.1,
SAMTEL,2015-06-16,-9.1,10.0,
SAMTEL,2015-06-24,10.0,-9.1,
SAMTEL,2016-02-15,-8.3,9.1,
SAMTEL,2016-04-26,-9.1,10.0,
SAMTEL,2016-04-27,10.0,-9.1,
SAMTEL,2016-05-02,10.0,-9.1,
SAMTEL,2016-05-25,-8.3,9.1,
SAMTEL,2016-06-10,10.0,-9.1,
SAMTEL,2016-06-13,-9.1,10.0,
SAMTEL,2016-06-20,10.0,-9.1,
SAMTEL,2016-07-11,10.0,-9.1,
SAMTEL,2016-07-12,-9.1,10.0,
SAMTEL,2016-08-31,-10.0,11.1,
SAMTEL,2016-09-19,-10.0,11.1,
SAMTEL,2016-10-21,9.1,-8.3,
SAMTEL,2016-10-25,-9.1,10.0,
SAMTEL,2016-11-02,9.1,-8.3,
SAMTEL,2016-11-15,-10.0,11.1,
SAMTEL,2016-11-22,10.0,-9.1,
SAMTEL,2016-12-08,-9.1,10.0,
SAMTEL,2016-12-09,10.0,-9.1,
SAMTEL,2016-12-13,-9.1,10.0,
