signal,window,shape,hyst,params,is_mean_w,is_cagr,is_maxdd,is_sharpe,is_taken,is_expo,is_c_cagr,is_c_maxdd,is_c_sharpe,is_c_expo,is_edge,is_chg_yr,is_cash,oos_mean_w,oos_cagr,oos_maxdd,oos_sharpe,oos_taken,oos_expo,oos_c_cagr,oos_c_maxdd,oos_c_sharpe,oos_c_expo,oos_edge,oos_chg_yr,oos_cash
pct_above_50,21,D3_continuous,0,4,0.5460477264740181,0.1751652002291555,0.34850348370764606,0.8342922884096095,486,0.5751852804464408,0.1644120652458314,0.36026129057363065,0.7865357210142061,0.54884146898627,0.04775656739540335,160.20965753424656,0.2,0.5523516394196061,0.15625414701035556,0.2975023172922091,0.6723745929426125,612,0.632004945999621,0.14684718071374214,0.28697553291008926,0.6613347942990376,0.604985359643366,0.01103979864357485,171.39805327868854,0.1691842900302115
pct_above_50,42,D1_four_bucket,0,4,0.6783842121492445,0.21271358137434238,0.3606485858299039,0.9570066009772452,423,0.6732879329187386,0.19948672663190403,0.4138185156213968,0.8584981387128037,0.6642815636107755,0.09850846226444154,21.11445205479452,0.37943548387096776,0.6508178844056707,0.14488851523932067,0.3185918137851417,0.5006135496140871,517,0.7493734128287389,0.16773725339266687,0.3276953386272896,0.6956635347819923,0.7003766523985092,-0.19504998516790517,24.512167008196723,0.3787764350453172
pct_above_50,42,D2_two_bucket,0,2,0.5562750539623805,0.12774144715625124,0.3964899192060646,0.4482834783279134,409,0.6557796254523361,0.167177424791086,0.3646714307649095,0.793143047089384,0.5579436212418715,-0.3448595687614706,14.309794520547944,0.5245967741935483,0.5570338058887677,0.1180157505633308,0.4144077561300892,0.35809383449130844,491,0.7452941030515299,0.14787121171789086,0.28896823275145056,0.6633518076013173,0.6095814844345934,-0.30525797311000885,16.746862192622952,0.5426737160120846
pct_above_50,42,D3_continuous,0,4,0.5588468037432529,0.16713803935197302,0.33685605030331955,0.7506995450683689,492,0.5855910355527228,0.16787124203698434,0.3657726387314323,0.7947710499233377,0.5602274640653899,-0.0440715048549688,159.50917808219177,0.2,0.5489812816894295,0.0733725882992311,0.2795917683122079,0.181647264920708,634,0.5251642399845166,0.1461081143984415,0.28553751566882235,0.659854988306277,0.6016730249058656,-0.47820772338556894,180.9409579918033,0.14312688821752265
pct_above_50,63,D1_four_bucket,0,4,0.7266419981498612,0.22511746876292138,0.33424835436588274,0.9587590501892739,427,0.6918998134921545,0.21095866894463633,0.4317412316303674,0.877164075402462,0.7032252656864368,0.08159497478681188,21.81047055586131,0.36330498177399756,0.6464558342420937,0.1881465696297857,0.3246729175469534,0.7484558511591071,509,0.7523406090258127,0.16683997366679781,0.32594259610696086,0.6944556441585601,0.6962046394591715,0.054000207000546974,23.389472336065577,0.3950151057401813
pct_above_50,63,D2_two_bucket,0,2,0.6472402096823928,0.21430224241453688,0.3574311742128595,0.891763896642092,402,0.6845881096853224,0.19134581597648714,0.40185667945430326,0.8437040427319602,0.6375645808023519,0.04805985391013179,14.674325811777656,0.5099230457675172,0.5583424209378408,0.19497106406313702,0.3450746376531164,0.8123006813974899,456,0.7351377681931553,0.14815685831612124,0.28952413023254364,0.6639076087619213,0.6108649270468381,0.14839307263556856,15.530609631147541,0.5468277945619335
pct_above_50,63,D3_continuous,0,4,0.5842650671811883,0.20486782648746904,0.29346633699636193,0.9436806380846152,458,0.6121377159653028,0.17469531084564793,0.3764934269116923,0.8101808426443782,0.5826945505428556,0.13349979544023705,159.70892955421024,0.20008100445524504,0.5557123313087236,0.1065238793581853,0.28088440074585463,0.38179498794359973,616,0.5693362736049803,0.1475825104725601,0.28840641176562376,0.6627870480357348,0.6082849318823123,-0.2809920600921351,174.01767418032787,0.16691842900302115
pct_above_50,126,D1_four_bucket,0,4,0.7432932469935245,0.24668956367714978,0.33197986980510164,1.086543796623692,413,0.6577219227026392,0.2143595899938746,0.43790380439893994,0.880905193325467,0.7165772322121553,0.20563860329822492,18.38125530110263,0.370739817123857,0.6198473282442748,0.17753114427936678,0.4459248571078708,0.7050891117603005,507,0.7310391309814518,0.16126512260870918,0.3150613875358552,0.6864539213851297,0.6704406798957888,0.018635190375170807,21.518314549180328,0.36178247734138974
pct_above_50,126,D2_two_bucket,0,2,0.675609004008634,0.262646463019913,0.32177740218383,1.1754757483092038,352,0.6418866311772363,0.198751563325118,0.41276729711913596,0.8571288490430149,0.6619203017038339,0.31834689926618887,14.044105173876167,0.4842061512884456,0.4916030534351145,0.162250508642936,0.45190183077887824,0.639005498097939,446,0.7092149826882619,0.13327302749335002,0.2605806624179994,0.6306297803154113,0.5447627655321102,0.00837571778252777,15.530609631147541,0.5045317220543807
pct_above_50,126,D3_continuous,0,4,0.6543802609968654,0.2207420463503702,0.30922481743135555,1.0278110247194767,450,0.5839355657740106,0.19321097807245935,0.4046314608148097,0.8471403477561648,0.6437172856291524,0.18067067696331196,159.85496183206106,0.200332502078138,0.5918289762472375,0.1361408563870834,0.35705225424328557,0.5307643694242153,620,0.6229592237638379,0.15538400260760632,0.30359665469398356,0.6770254218233998,0.6435434724807573,-0.1462610523991844,177.9471055327869,0.13595166163141995
composite,21,D1_four_bucket,0,4,0.8142152328091273,0.2573112562236428,0.36487234809194335,1.098606912260298,431,0.727576313106624,0.22825385151148403,0.44899086467697347,0.91096739525015,0.762185628959861,0.18763951701014792,49.75202520252025,0.2926613616268789,0.750381679389313,0.17473496494681018,0.3005945861963464,0.6442208379379132,561,0.796351435175589,0.1836669174973793,0.36649508936624464,0.7010195796479737,0.7919501881028658,-0.056798741710060496,38.26517674180328,0.28134441087613293
composite,21,D2_two_bucket,0,2,0.7360468701819303,0.2570010227335193,0.36487234809194335,1.0861767726311224,421,0.7290821118464992,0.2128574082236554,0.4351839468884785,0.8795280098984414,0.7101165347801276,0.20664876273268107,42.190594059405946,0.45490716180371354,0.6490730643402399,0.17071888051221196,0.28826609023126337,0.6211754950435128,517,0.7859228859808943,0.16737864851693418,0.3269947919782622,0.6951833753942963,0.6987084179927701,-0.07400788035078354,32.46458760245902,0.4663897280966767
composite,21,D3_continuous,0,4,0.6689747552970118,0.22527436953535096,0.36487234809194335,0.9651125316457391,485,0.6747669310639216,0.19700929478058438,0.4102428345702349,0.8539588701888662,0.6562518471983794,0.11115366145687289,174.57043204320433,0.2002652519893899,0.6177153503759543,0.15676095408560764,0.2759710755208198,0.6220778835884919,593,0.6870799332952974,0.16086365464393637,0.3142783249706862,0.6858435050854732,0.6685955295834213,-0.06376562149698128,174.4854636270492,0.21336858006042297
composite,42,D1_four_bucket,0,4,0.7935553499845822,0.27357093750836126,0.36487234809194335,1.2176670653476538,409,0.6937113052836907,0.22553281164956962,0.44649015526726044,0.9075947928476852,0.7499497613047915,0.3100722724999686,34.822563559322035,0.3315484158857653,0.7394765539803708,0.15666019016252308,0.32029562527461597,0.5930039277231036,531,0.7463599833949371,0.18451739561948122,0.3623547971527281,0.7146987228088238,0.7810942981780566,-0.12169479508572023,34.61641905737705,0.29342900302114805
composite,42,D2_two_bucket,0,2,0.7153869873573852,0.24943117342022325,0.3726966744375291,1.0543833928852073,395,0.6975579701245338,0.20867296727675133,0.4275816633575342,0.8742832245184687,0.6948847812864599,0.1801001683667386,28.41078995157385,0.4886211512717537,0.6423118865866958,0.17617315732577143,0.29938541381788075,0.6886862132863847,460,0.7333883992827539,0.1659851850062779,0.3242732329946223,0.6932847908157005,0.6922368071500737,-0.004598577529315806,29.65785092213115,0.466012084592145
composite,42,D3_continuous,0,4,0.6883774090900389,0.22339361982743733,0.36487234809194335,0.9628260569410868,444,0.6399172021379365,0.20211725031160266,0.4175806513840866,0.8633377017744667,0.6727501866220258,0.09948835516662013,169.4698093220339,0.2003569834895136,0.6012284790244942,0.05635638755619299,0.3018662130305342,0.043970294316664306,586,0.5433812604049372,0.1573844081294662,0.307494794300442,0.6803517557898959,0.6526607235356291,-0.6363814614732316,172.2400742827869,0.18919939577039274
