symbol,entry_date,exit_date_x0,ret_x0,hold_x0,why_x0,peak_gain_x0,closed_x0,exit_date_win,ret_win,hold_win,why_win,peak_gain_win,closed_win,exit_date_winbs,ret_winbs,hold_winbs,why_winbs,peak_gain_winbs,closed_winbs,d_ret_win,d_ret_winbs,kept_x0,kept_win
GAEL,2022-06-01,2022-06-21,-0.2814742327172597,14,ma150,0.010636953940220684,True,2026-09-09,0.001931719406454313,1061,open_at_end,0.24232924666442668,False,2022-06-21,-0.2814742327172597,14,ma150_backstop,0.010636953940220684,True,0.283405952123714,0.0,-26.461920799801824,0.007971466230526126
RIIL,2022-06-01,2022-06-17,-0.1072631513219584,12,ma150,0.06727160736850801,True,2022-09-27,0.1242453322411381,81,ratchet,0.28618690508696276,True,2022-06-17,-0.1072631513219584,12,ma150_backstop,0.06727160736850801,True,0.2315084835630965,0.0,-1.5944787930274982,0.43414052157062893
GHCL,2022-06-01,2022-11-09,-0.08538226263819437,109,ma150,0.044589794152417594,True,2026-09-09,-0.36013532216732946,1061,open_at_end,0.14076935982234384,False,2022-11-09,-0.08538226263819437,109,ma150_backstop,0.044589794152417594,True,-0.2747530595291351,0.0,-1.9148386813883749,-2.558336008786526
CHENNPETRO,2022-06-01,2022-09-27,-0.19686975255837524,81,ma150,0.3008731571605825,True,2022-06-15,0.14560146117032358,10,ratchet,0.3008731571605825,True,2022-06-15,0.14560146117032358,10,ratchet,0.3008731571605825,True,0.3424712137286988,0.3424712137286988,-0.6543280710591992,0.4839297149150894
HBLPOWER,2022-07-01,2022-08-19,-0.1888426715636805,33,ma150,0.014758322086824371,True,2022-11-01,0.10726069341818678,82,ratchet,0.2548597451494896,True,2022-08-19,-0.1888426715636805,33,ma150_backstop,0.014758322086824371,True,0.2961033649818673,0.0,-12.795673549655861,0.42086165218156496
ADANITRANS,2022-07-01,2022-11-23,0.18208797709426872,97,ma150,0.6877163068681726,True,2022-10-04,0.3382743454305419,64,ratchet,0.6877163068681726,True,2022-10-04,0.3382743454305419,64,ratchet,0.6877163068681726,True,0.1561863683362732,0.1561863683362732,0.2647719347000636,0.49188065202500025
ATGL,2022-07-01,2023-01-30,0.00943065663971443,144,ma150,0.6305499376982135,True,2022-10-17,0.27243406771323664,72,ratchet,0.5581739746313823,True,2022-10-17,0.27243406771323664,72,ratchet,0.5581739746313823,True,0.2630034110735222,0.2630034110735222,0.014956240697034245,0.48808092117363927
SHOPERSTOP,2022-07-01,2023-01-25,0.3529339541104619,142,ma150,0.6654261407709416,True,2023-02-06,0.32512524325552006,149,ratchet,0.6654261407709416,True,2023-01-25,0.3529339541104619,142,ma150_backstop,0.6654261407709416,True,-0.027808710854941854,0.0,0.5303878709988216,0.48859704080582145
CREDITACC,2022-07-01,2022-10-18,-0.0811982198338036,73,ma150,0.04158188567127086,True,2024-03-07,0.3590578925109673,419,ratchet,0.7381875139638381,True,2022-10-18,-0.0811982198338036,73,ma150_backstop,0.04158188567127086,True,0.4402561123447709,0.0,-1.9527305826321357,0.48640472199663437
LINDEINDIA,2022-07-01,2022-09-27,0.0014982687390192595,59,ma150,0.1527095875925728,True,2024-11-22,1.0224567636995854,593,ratchet,2.03569254765867,True,2022-09-27,0.0014982687390192595,59,ma150_backstop,0.1527095875925728,True,1.0209584949605661,0.0,0.009811229030469397,0.502264826226118
ELECON,2022-07-01,2023-02-14,0.4072974827007687,155,ma150,0.7848668501416929,True,2022-12-26,0.3359249684415475,120,ratchet,0.7848668501416929,True,2022-12-26,0.3359249684415475,120,ratchet,0.7848668501416929,True,-0.0713725142592212,-0.0713725142592212,0.5189383175340363,0.4280024928825859
APCOTEXIND,2022-07-01,2022-10-24,-0.08257540545387254,77,ma150,0.04113393872322746,True,2026-09-09,0.026294897804583384,1039,open_at_end,0.13888122714452233,False,2022-10-24,-0.08257540545387254,77,ma150_backstop,0.04113393872322746,True,0.10887030325845592,0.0,-2.0074762596766345,0.18933370870362798
MAHSEAMLES,2022-07-01,2022-12-16,0.13092044736678177,114,ma150,0.38160528867969856,True,2022-09-28,0.1661827805508349,60,ratchet,0.34087446701446034,True,2022-09-28,0.1661827805508349,60,ratchet,0.34087446701446034,True,0.03526233318405314,0.03526233318405314,0.34307817855394085,0.4875190037151865
WELCORP,2022-07-01,2022-10-31,0.020784588044273855,81,ma150,0.34833645648792455,True,2022-10-12,0.14282804585910713,69,ratchet,0.34833645648792455,True,2022-10-12,0.14282804585910713,69,ratchet,0.34833645648792455,True,0.12204345781483328,0.12204345781483328,0.05966813882713529,0.41002899122061437
FLUOROCHEM,2022-07-01,2022-12-06,0.1704730688170728,106,ma150,0.4734395938058149,True,2022-11-16,0.241663103413432,92,ratchet,0.4734395938058149,True,2022-11-16,0.241663103413432,92,ratchet,0.4734395938058149,True,0.0711900345963592,0.0711900345963592,0.3600735364076747,0.5104412613038699
FCL,2022-07-01,2022-12-16,0.4160789071277724,114,ma150,1.0959354663770777,True,2022-12-15,0.4197502722589137,113,ratchet,1.0959354663770777,True,2022-12-15,0.4197502722589137,113,ratchet,1.0959354663770777,True,0.003671365131141302,0.003671365131141302,0.37965639391454137,0.38300637686862715
MAHLIFE,2022-07-01,2022-10-18,0.012662574195293486,73,ma150,0.31016095264831733,True,2022-09-19,0.14938207553223504,53,ratchet,0.31016095264831733,True,2022-09-19,0.14938207553223504,53,ratchet,0.31016095264831733,True,0.13671950133694155,0.13671950133694155,0.04082581668380164,0.4816276009495467
NAVKARCORP,2022-08-01,2022-10-24,-0.2744908762433179,56,ma150,0.09253817683335908,True,2024-03-07,0.2827399904080816,398,ratchet,0.5679468882148562,True,2022-10-24,-0.2744908762433179,56,ma150_backstop,0.09253817683335908,True,0.5572308666513995,0.0,-2.966244696365865,0.49782822351008316
USHAMART,2022-08-01,2022-09-27,-0.1796286750031847,38,ma150,0.0418527269417992,True,2023-02-23,0.18180194383053383,141,ratchet,0.369233997374504,True,2022-09-27,-0.1796286750031847,38,ma150_backstop,0.0418527269417992,True,0.3614306188337185,0.0,-4.291922847774723,0.492375959752528
CGPOWER,2022-08-01,2023-10-26,0.6359834089303105,305,ma150,1.014370726514163,True,2022-12-26,0.11860462183591136,99,ratchet,0.2597283818530085,True,2022-12-26,0.11860462183591136,99,ratchet,0.2597283818530085,True,-0.5173787870943991,-0.5173787870943991,0.6269733464369948,0.4566486765510087
JKIL,2022-08-01,2022-10-17,-0.2924989603207935,51,ma150,0.006368383656154997,True,2023-10-27,0.19946395989083454,306,ratchet,0.36897209844390044,True,2022-10-17,-0.2924989603207935,51,ma150_backstop,0.006368383656154997,True,0.491962920211628,0.0,-45.92985851882453,0.5405936132624988
VOLTAMP,2022-08-01,2022-12-05,-0.24045485745768447,84,ma150,-0.002150028131600701,True,2023-09-29,0.2822985711794477,288,ratchet,0.6764555783292852,True,2022-12-05,-0.24045485745768447,84,ma150_backstop,-0.002150028131600701,True,0.5227534286371321,0.0,,0.41732019104147344
VADILALIND,2022-08-01,2022-11-11,-0.01265710488249805,68,ma150,0.26663577164982843,True,2022-10-19,0.09889082142143302,53,ratchet,0.26663577164982843,True,2022-10-19,0.09889082142143302,53,ratchet,0.26663577164982843,True,0.11154792630393107,0.11154792630393107,-0.04746964296718809,0.370883549531028
KPIGREEN,2022-08-01,2023-03-15,0.26093689088234595,154,ma150,0.41774984176888674,True,2022-10-27,0.08624386580764076,58,ratchet,0.35717180485339783,True,2022-10-27,0.08624386580764076,58,ratchet,0.35717180485339783,True,-0.1746930250747052,-0.1746930250747052,0.6246247509692775,0.24146325279801914
PCJEWELLER,2022-09-01,2023-01-23,-0.09419061022954967,99,ma150,0.44676621281951867,True,2022-11-16,0.13121897889790124,51,ratchet,0.44676621281951867,True,2022-11-16,0.13121897889790124,51,ratchet,0.44676621281951867,True,0.2254095891274509,0.2254095891274509,-0.21082751454080995,0.2937083761768487
RAJRATAN,2022-09-01,2022-11-01,-0.2216891738794985,41,ma150,0.16826146535270348,True,2026-09-09,-0.5412660475445703,998,open_at_end,0.16826146535270348,False,2022-11-01,-0.2216891738794985,41,ma150_backstop,0.16826146535270348,True,-0.3195768736650718,0.0,-1.3175278927638114,-3.216815248874651
NDTV,2022-09-01,2023-01-09,-0.3608608287485562,89,ma150,0.10739971577000107,True,2026-09-09,-0.8118985086937404,998,open_at_end,0.10739971577000107,False,2023-01-09,-0.3608608287485562,89,ma150_backstop,0.10739971577000107,True,-0.4510376799451842,0.0,-3.359979364576233,-7.559596437223721
WSTCSTPAPR,2022-09-01,2022-12-26,-0.2395989592673311,79,ma150,0.027891926494025165,True,2026-09-09,0.053533718492345006,998,open_at_end,0.23813535976691869,False,2022-12-26,-0.2395989592673311,79,ma150_backstop,0.027891926494025165,True,0.2931326777596761,0.0,-8.590262107519052,0.2248037357607982
MFL,2022-09-01,2022-11-01,-0.08621950527308797,41,ma150,0.19130894220891048,True,2024-12-26,0.2944015132725972,575,ratchet,0.6417877365630824,True,2022-11-01,-0.08621950527308797,41,ma150_backstop,0.19130894220891048,True,0.3806210185456852,0.0,-0.4506820448514935,0.4587210015092895
ELGIEQUIP,2022-09-01,2022-12-26,-0.13995270077508326,79,ma150,0.12566443514804226,True,2024-03-21,0.20854220824309344,387,ratchet,0.41396887820409334,True,2022-12-26,-0.13995270077508326,79,ma150_backstop,0.12566443514804226,True,0.3484949090181767,0.0,-1.113701745527351,0.5037630102721847
KKCL,2022-09-01,2023-02-02,0.044491068107615384,106,ma150,0.31328889435551854,True,2022-12-26,0.1314191478134321,79,ratchet,0.31328889435551854,True,2022-12-26,0.1314191478134321,79,ratchet,0.31328889435551854,True,0.08692807970581673,0.08692807970581673,0.1420129117539901,0.4194823058882463
RAMASTEEL,2022-09-19,2023-03-15,0.33484315248262564,122,ma150,0.892396237399881,True,2022-12-26,0.29923787013817926,67,ratchet,0.5736313926890071,True,2022-12-26,0.29923787013817926,67,ratchet,0.5736313926890071,True,-0.035605282344446376,-0.035605282344446376,0.37521802361945983,0.5216553242238791
ADANIENT,2022-10-03,2023-01-30,-0.13425733897584657,81,ma150,0.26279710576761994,True,2022-12-26,0.11454515104054952,57,ratchet,0.26279710576761994,True,2022-12-26,0.11454515104054952,57,ratchet,0.26279710576761994,True,0.2488024900163961,0.2488024900163961,-0.5108783012799407,0.43586914972281626
FINEORG,2022-10-03,2022-12-20,-0.1547240109659932,53,ma150,0.03985773469386489,True,2026-09-09,-0.24453334672182603,976,open_at_end,0.03985773469386489,False,2022-12-20,-0.1547240109659932,53,ma150_backstop,0.03985773469386489,True,-0.08980933575583283,0.0,-3.881906790598642,-6.135154157656277
APARINDS,2022-10-03,2025-01-27,6.026451913914688,575,ma150,8.056161612350754,True,2023-01-30,0.09992889407137961,81,ratchet,0.43007551193833016,True,2023-01-30,0.09992889407137961,81,ratchet,0.43007551193833016,True,-5.926523019843308,-5.926523019843308,0.7480549924266221,0.2323519737755
HSCL,2022-10-03,2022-12-23,-0.13124424252840527,56,ma150,0.09002214012412058,True,2026-09-09,5.750186697978185,976,open_at_end,7.120918437445656,False,2022-12-23,-0.13124424252840527,56,ma150_backstop,0.09002214012412058,True,5.88143094050659,0.0,-1.4579107133806035,0.8075063277990351
GRSE,2022-11-01,2023-02-28,-0.09810322281902317,83,ma150,0.19950894758499227,True,2024-03-14,0.5541942666268005,341,ratchet,1.0493353913640093,True,2023-02-28,-0.09810322281902317,83,ma150_backstop,0.19950894758499227,True,0.6522974894458237,0.0,-0.49172342396939606,0.5281383542266833
TNPL,2022-11-01,2022-12-26,-0.1337723317756513,38,ma150,0.038641615953714625,True,2026-09-09,-0.4206875213347525,957,open_at_end,0.21371036827402956,False,2022-12-26,-0.1337723317756513,38,ma150_backstop,0.038641615953714625,True,-0.2869151895591012,0.0,-3.461872089818535,-1.9684937363232047
UJJIVAN,2022-11-01,2023-03-21,-0.012551265193818995,97,ma150,0.22303481969361316,True,2024-05-02,1.3468267063175676,371,open_at_end,1.4107667752179878,False,2023-03-21,-0.012551265193818995,97,ma150_backstop,0.22303481969361316,True,1.3593779715113867,0.0,-0.05627491353619532,0.9546770805610018
MAZDOCK,2022-11-01,2023-03-17,0.04857512621964544,95,ma150,0.4280356919866066,True,2022-12-26,0.18199080596561124,38,ratchet,0.4280356919866066,True,2022-12-26,0.18199080596561124,38,ratchet,0.4280356919866066,True,0.1334156797459658,0.1334156797459658,0.11348382186120444,0.42517670692589293
KARURVYSYA,2022-11-01,2023-04-06,-0.04975171884969076,107,ma150,0.11312038679239755,True,2023-08-21,0.15519401080536865,199,ratchet,0.2989657049537289,True,2023-04-06,-0.04975171884969076,107,ma150_backstop,0.11312038679239755,True,0.20494572965505942,0.0,-0.4398121351989084,0.5191030550791373
ORIENTHOT,2022-12-01,2022-12-26,-0.2232307777982948,17,ma150,-0.02456467388277772,True,2023-10-25,0.16069300459286984,222,ratchet,0.2872932548998919,True,2022-12-26,-0.2232307777982948,17,ma150_backstop,-0.02456467388277772,True,0.38392378239116465,0.0,,0.559334414756322
UNIONBANK,2022-12-01,2023-03-21,-0.21267212313668893,76,ma150,0.1556319440933942,True,2023-10-25,0.17655831851262915,222,ratchet,0.3737681965309596,True,2023-03-21,-0.21267212313668893,76,ma150_backstop,0.1556319440933942,True,0.3892304416493181,0.0,-1.3665068850458175,0.4723738406619747
LIBERTSHOE,2022-12-01,2023-01-30,-0.3414859440597918,41,ma150,-0.005405390808101318,True,2024-09-12,0.2147490576094555,442,ratchet,0.4543549464574992,True,2023-01-30,-0.3414859440597918,41,ma150_backstop,-0.005405390808101318,True,0.5562350016692473,0.0,,0.4726460210982722
DLINKINDIA,2022-12-01,2023-01-30,-0.2741220036256693,41,ma150,-0.0005422512585898653,True,2023-10-25,0.08673139881925884,222,ratchet,0.29111769178322167,True,2023-01-30,-0.2741220036256693,41,ma150_backstop,-0.0005422512585898653,True,0.36085340244492814,0.0,,0.29792555130535536
