date,buf0_r12,buf0_dd,buf10_r12,buf10_dd,buf15_r12,buf15_dd,buf20_r12,buf20_dd,nifty100_r12
2023-07-12 00:00:00,135.06741155156075,0.0,136.80512728187733,0.0,127.7147203061312,0.0,128.0790376004779,0.0,33.64362460284962
2023-07-13 00:00:00,128.87528649602186,0.0,130.40722391911305,0.0,121.57267764200124,0.0,122.02296812961535,0.0,31.836559206624248
2023-07-14 00:00:00,127.06161393565884,0.0,128.49572089600593,0.0,119.61509334970542,0.0,120.43372096402089,0.0,31.02909427367124
2023-07-17 00:00:00,119.66234860532907,0.0,120.97994949676317,0.0,111.95861723026938,0.0,112.76801919404708,0.0,29.79249213675912
2023-07-18 00:00:00,125.03313746752913,-0.5479405450504404,126.61918970882758,-0.4670328059003803,116.78873704573851,-0.3056415552655678,117.97618847669469,-0.5792262179126539,29.49706337649223
2023-07-19 00:00:00,119.44530083923004,0.0,121.37945588107999,0.0,111.67228646613464,0.0,112.38898831136619,0.0,29.032995271879614
2023-07-20 00:00:00,118.5424932175411,0.0,119.45032783573568,0.0,109.80234022532191,0.0,110.32759131728587,0.0,30.436252959080146
2023-07-21 00:00:00,121.31554427030777,0.0,122.09033402934057,0.0,112.3525146368161,0.0,114.13240202218518,0.0,32.13527797333009
2023-07-24 00:00:00,122.94049222165557,0.0,122.86676161720744,0.0,113.38235782024842,0.0,114.63665343170297,0.0,32.61772374740601
2023-07-25 00:00:00,119.85492782065354,0.0,120.16304484974106,0.0,110.71710143256568,0.0,111.52814701374317,0.0,33.00829461999599
2023-07-26 00:00:00,115.75774039164787,0.0,116.32112722176076,0.0,106.44918186944933,0.0,107.38264502369574,0.0,32.5287356321839
2023-07-27 00:00:00,113.42927332010633,0.0,115.40425671363823,-0.12022341655721913,105.96735015128984,-0.2593009130398283,107.02592523281523,-0.37946179350564213,31.713063521186502
2023-07-28 00:00:00,106.74351174247691,-1.6250845984028262,108.0311973477316,-1.546434946991626,99.40337305221287,-2.0890922757776487,100.06940698447822,-2.1438152482281203,27.89692885578363
2023-07-31 00:00:00,103.46296143508647,-1.19638430110649,103.88694702780805,-1.1321381013574827,96.00825328661861,-1.5581386111171658,96.34094944036025,-1.5067485825216886,26.73563913442265
2023-08-01 00:00:00,110.43341435502425,-0.97177209755821,111.48897332933605,-0.8731919751687078,102.84323250104102,-1.1050420095075841,103.14491210636363,-1.014278486506015,28.93791153035248
2023-08-02 00:00:00,112.89976561354416,-2.6517242997364687,113.45848770468545,-2.6597239602001,104.60129419121138,-2.7191353598529866,105.23974859667624,-2.692954060506292,29.38304425852698
2023-08-03 00:00:00,114.06297411328828,-2.052300810561536,115.48675833571113,-2.1538608933714287,106.84245950910172,-2.4683981297252577,107.83518327223219,-2.4668081470485492,31.663464675390586
2023-08-04 00:00:00,111.01706229816601,-0.9271760588861255,113.47598350267441,-1.0422572558389631,105.22264548035758,-1.408375971234288,106.19865699800476,-1.338491159592825,30.527925959251867
2023-08-07 00:00:00,103.63482058735829,0.0,105.31220130440175,0.0,97.79897754057157,0.0,98.86367260913748,0.0,28.856384000491776
2023-08-08 00:00:00,101.76159199719676,0.0,102.53970008181663,0.0,94.73840614279723,0.0,96.5159116210501,0.0,29.045849585458615
2023-08-09 00:00:00,103.4869962272437,0.0,104.80463481731755,0.0,97.29919634502589,0.0,98.61905762139327,0.0,30.80453598230608
2023-08-10 00:00:00,104.98836120076245,0.0,107.7122499512555,0.0,100.31329260000823,0.0,100.1150033380486,0.0,31.727217144237052
2023-08-11 00:00:00,102.29838092792782,-0.15662868016275144,106.38526059017424,0.0,98.34370782284311,0.0,97.537241485364,0.0,33.18017459579523
2023-08-14 00:00:00,100.34849183655172,0.0,105.46668927518192,0.0,96.77067589529615,0.0,95.96467451210546,0.0,33.74097295507688
2023-08-16 00:00:00,96.78819993827416,0.0,101.98680230785354,0.0,92.59998508570023,0.0,91.88169261121357,0.0,33.8484506445639
2023-08-17 00:00:00,98.53169299529053,0.0,103.18040368856956,0.0,93.76385345467246,0.0,92.62930410093391,0.0,34.47437268357507
2023-08-18 00:00:00,101.10078666711351,-1.1729526851707583,105.53775451154559,-1.1884235688418787,96.25266717998882,-1.2662970040290045,94.98579755294205,-1.2631305741335752,35.750558972583676
2023-08-21 00:00:00,96.91806723946108,0.0,102.05537672494289,0.0,92.29332814194271,0.0,90.61555185018968,0.0,35.122051037641036
2023-08-22 00:00:00,93.62709962661822,0.0,99.33237257125866,0.0,89.03647122014216,0.0,87.72023294580463,0.0,35.14200186800307
2023-08-23 00:00:00,90.10958038110257,0.0,96.04121174850874,0.0,85.84658249904203,0.0,84.64879616891447,0.0,35.25542864963551
2023-08-24 00:00:00,91.41806595943164,0.0,98.25087727674912,0.0,86.86448965718654,0.0,85.32592989998011,0.0,35.97202348454071
2023-08-25 00:00:00,88.79836018141616,0.0,95.47341170252767,0.0,84.58652593988984,0.0,82.83094801219126,0.0,37.20504952094154
