date,rank,symbol,score,score_6m,mom_6m,vol_6m
2025-06-05,15,GLAXO,2.2463231602582674,2.2463231602582674,0.44022935970415933,0.05
2025-06-05,16,MAHSCOOTER,2.2313712336450773,2.2313712336450773,0.437304973571929,0.05
2025-06-05,17,GODFRYPHLP,2.1829118099673592,2.1829118099673592,0.42782699322563844,0.05
2025-06-05,18,COCHINSHIP,2.1400132795420537,2.1400132795420537,0.4194366452314102,0.05
2025-06-05,19,NH,1.981271275791717,1.981271275791717,0.3883889464043959,0.05
2025-06-05,20,REDINGTON,1.9096124002879815,1.9096124002879815,0.3743734802243064,0.05
2025-06-05,21,GVT&D,1.884214680506403,1.884214680506403,0.3694060441579736,0.05
2025-06-05,22,SRF,1.7979439569273432,1.7979439569273432,0.35253270641502876,0.05
2025-06-05,23,RELINFRA,1.7943939195308687,1.7943939195308687,0.35183836912996,0.05
2025-06-05,24,BHARTIHEXA,1.7906118223748317,1.7906118223748317,0.351098644226274,0.05
2025-06-12,1,BLUEJET,5.064595483663004,5.064595483663004,0.9320709347760745,0.05
2025-06-12,2,FORCEMOT,4.894845366609304,4.894845366609304,0.9000288421005924,0.05
2025-06-12,3,GRSE,3.820219581208087,3.820219581208087,0.6971820953357839,0.05
2025-06-12,4,MANAPPURAM,3.2539198565190333,3.2539198565190333,0.5902871572024195,0.05
2025-06-12,5,RPOWER,3.1497499814999044,3.1497499814999044,0.5706240144176615,0.05
2025-06-12,6,BDL,2.976347431838008,2.976347431838008,0.5378924872595761,0.05
2025-06-12,7,ASTRAZEN,2.963955844967147,2.963955844967147,0.5355534468995224,0.05
2025-06-12,8,MAHSCOOTER,2.9164379405616865,2.9164379405616865,0.526583950305757,0.05
2025-06-12,9,INTELLECT,2.8796343471459966,2.8796343471459966,0.5196368908781441,0.05
2025-06-12,10,SOLARINDS,2.875948537219168,2.875948537219168,0.518941156080964,0.05
2025-06-12,11,BSE,2.8347578157463555,2.8347578157463555,0.5111659807956104,0.05
2025-06-12,12,AIIL,2.5816330379874453,2.5816330379874453,0.4633860574106621,0.05
2025-06-12,13,REDINGTON,2.4699657077737855,2.4699657077737855,0.4423076923076923,0.05
2025-06-12,14,GODFRYPHLP,2.4579640810355228,2.4579640810355228,0.44004226096143695,0.05
2025-06-12,15,GLAXO,2.385651745500728,2.385651745500728,0.4263925586990611,0.05
2025-06-12,16,SBICARD,2.2063735099113395,2.2063735099113395,0.3925519349683875,0.05
2025-06-12,17,NH,2.1141369452595797,2.1141369452595797,0.3751413281073339,0.05
2025-06-12,18,POWERINDIA,2.0756956434932676,2.0756956434932676,0.3678851342669922,0.05
2025-06-12,19,BAJFINANCE,2.0545889057757103,2.0545889057757103,0.3639010189228531,0.05
2025-06-12,20,LLOYDSME,2.0475285625238095,2.0475285625238095,0.3625683060109288,0.05
2025-06-12,21,SRF,1.9752559254725015,1.9752559254725015,0.3489260972484636,0.05
2025-06-12,22,AUBANK,1.9269835030454037,1.9269835030454037,0.3398141775636614,0.05
2025-06-12,23,RELINFRA,1.8450663389538822,1.8450663389538822,0.3243514644351464,0.05
2025-06-12,24,PTCIL,1.8235110384606976,1.8235110384606976,0.3202826782213968,0.05
2025-06-19,1,FORCEMOT,5.675750106015369,5.675750106015369,1.0236697748935009,0.05
2025-06-19,2,GRSE,4.481762748509362,4.481762748509362,0.7980752706650627,0.05
2025-06-19,3,BLUEJET,3.9419778765457183,3.9419778765457183,0.696087171867261,0.05
2025-06-19,4,SOLARINDS,3.4491036536757256,3.4491036536757256,0.60296247062454,0.05
2025-06-19,5,BDL,2.7153744651770646,2.7153744651770646,0.4643301212309605,0.05
2025-06-19,6,NH,2.626049023674767,2.626049023674767,0.447452782820285,0.05
2025-06-19,7,MAHSCOOTER,2.5821797723606728,2.5821797723606728,0.43916403341363464,0.05
2025-06-19,8,ASTRAZEN,2.5087679578783373,2.5087679578783373,0.4252934494509655,0.05
2025-06-19,9,MANAPPURAM,2.5052769084205555,2.5052769084205555,0.42463384316056874,0.05
2025-06-19,10,GLAXO,2.396175609452758,2.396175609452758,0.40402001228824713,0.05
2025-06-19,11,POWERINDIA,2.357328020140727,2.357328020140727,0.3966800663531216,0.05
2025-06-19,12,REDINGTON,2.3514016357596077,2.3514016357596077,0.3955603227160378,0.05
2025-06-19,13,AIIL,2.3502823220502536,2.3502823220502536,0.39534883720930236,0.05
2025-06-19,14,BSE,2.240901556827051,2.240901556827051,0.3746822033898305,0.05
