date,rank,symbol,score,score_6m,mom_6m,vol_6m
2023-10-26,15,HSCL,2.541991747404543,2.541991747404543,1.303492375799311,0.05
2023-10-26,16,IRFC,2.478964919499211,2.478964919499211,1.2792207792207795,0.05
2023-10-26,17,TITAGARH,2.2981494392789,2.2981494392789,1.2095888377616149,0.05
2023-10-26,18,ANANDRATHI,2.099587085681816,2.099587085681816,1.1331225851773796,0.05
2023-10-26,19,RECLTD,2.078884264076855,2.078884264076855,1.1251499400239906,0.05
2023-10-26,20,KIRLOSBROS,1.8096014452003777,1.8096014452003777,1.0214492753623188,0.05
2023-10-26,21,IFCI,1.7893134084740727,1.7893134084740727,1.0136363636363637,0.05
2023-10-26,22,CHENNPETRO,1.7869572960294493,1.7869572960294493,1.0127290260366442,0.05
2023-10-26,23,IRCON,1.7669149698182502,1.7669149698182502,1.005010737294202,0.05
2023-10-26,24,MAPMYINDIA,1.7467545523366863,1.7467545523366863,0.9972469716688357,0.05
2023-11-02,1,SUZLON,7.013935115770474,7.013935115770474,3.030864197530864,0.05
2023-11-02,2,BSE,5.414362498779297,5.414362498779297,2.413294797687861,0.05
2023-11-02,3,KALYANKJIL,3.9247320204848384,3.9247320204848384,1.8381722989052829,0.05
2023-11-02,4,ITI,3.8513600624041415,3.8513600624041415,1.8098445595854922,0.05
2023-11-02,5,JINDALSAW,3.768484687256985,3.768484687256985,1.777847702957835,0.05
2023-11-02,6,JWL,3.534403050442046,3.534403050442046,1.6874725274725275,0.05
2023-11-02,7,HBLENGINE,3.2453943544829182,3.2453943544829182,1.5758908930928288,0.05
2023-11-02,8,ZENTEC,3.079517106833508,3.079517106833508,1.5118483412322274,0.05
2023-11-02,9,MAZDOCK,2.9575063816054366,2.9575063816054366,1.464741951967297,0.05
2023-11-02,10,TARIL,2.7082216630716958,2.7082216630716958,1.3684971098265897,0.05
2023-11-02,11,KAYNES,2.674222729927449,2.674222729927449,1.355370665603826,0.05
2023-11-02,12,ANANDRATHI,2.4431912858160705,2.4431912858160705,1.2661731207289293,0.05
2023-11-02,13,GVT&D,2.3340231500403887,2.3340231500403887,1.2240250498149727,0.05
2023-11-02,14,RECLTD,2.3263943483505254,2.3263943483505254,1.2210796915167093,0.05
2023-11-02,15,ANGELONE,2.137002047226861,2.137002047226861,1.1479583536684559,0.05
2023-11-02,16,TITAGARH,2.128397528012655,2.128397528012655,1.1446362864421173,0.05
2023-11-02,17,GMDCLTD,2.009514511519226,2.009514511519226,1.0987374554872127,0.05
2023-11-02,18,BSOFT,2.00380784885345,2.00380784885345,1.0965342043186355,0.05
2023-11-02,19,HSCL,1.9805059962609008,1.9805059962609008,1.08753773178094,0.05
2023-11-02,20,FACT,1.972650943389732,1.972650943389732,1.0845050215208034,0.05
2023-11-02,21,KIRLOSBROS,1.9685939010039435,1.9685939010039435,1.0829386623541644,0.05
2023-11-02,22,NEWGEN,1.9180681534574244,1.9180681534574244,1.0634314794620137,0.05
2023-11-02,23,IRFC,1.9108607107545386,1.9108607107545386,1.0606488011283495,0.05
2023-11-02,24,ELECON,1.865680837831234,1.865680837831234,1.043205574912892,0.05
2023-11-09,1,SUZLON,7.320583314396434,7.320583314396434,3.4670658682634725,0.05
2023-11-09,2,BSE,5.536772898259727,5.536772898259727,2.7082152974504248,0.05
2023-11-09,3,KALYANKJIL,4.351535998908665,4.351535998908665,2.2040038131553863,0.05
2023-11-09,4,HBLENGINE,3.896487850959171,3.896487850959171,2.010421836228288,0.05
2023-11-09,5,JWL,3.5265800444154696,3.5265800444154696,1.8530594015185349,0.05
2023-11-09,6,JINDALSAW,3.345594470597358,3.345594470597358,1.7760663507109005,0.05
2023-11-09,7,TARIL,3.2568598274024527,3.2568598274024527,1.7383177570093458,0.05
2023-11-09,8,MAZDOCK,3.0053972361938253,3.0053972361938253,1.631343086859101,0.05
2023-11-09,9,KAYNES,2.8119548741093636,2.8119548741093636,1.5490507952796309,0.05
