date,decile,fwd_pct,median_price,n
2023-03-10,10,12.25123034627712,5353.15,24
2023-03-24,1,25.006714472914048,39.175,24
2023-03-24,2,23.93216785558786,115.15,23
2023-03-24,3,21.778146495775243,198.7,23
2023-03-24,4,27.847359123519226,338.4,23
2023-03-24,5,19.998488130181688,501.67499999999995,24
2023-03-24,6,18.086458105240713,740.0,23
2023-03-24,7,13.108764878256338,1042.0,23
2023-03-24,8,21.787439248078975,1588.0,23
2023-03-24,9,19.141709519003907,2787.15,23
2023-03-24,10,13.369792070500544,5301.075,24
2023-04-06,1,26.12778873608661,42.1,24
2023-04-06,2,25.86247111929088,104.3,23
2023-04-06,3,22.07464810800916,215.8,23
2023-04-06,4,24.60443957951193,351.4,23
2023-04-06,5,20.39634476743013,523.625,24
2023-04-06,6,13.108407724189593,762.4,23
2023-04-06,7,13.529549454238419,1045.6,23
2023-04-06,8,18.19088081753441,1578.05,23
2023-04-06,9,13.518524472541635,2809.85,23
2023-04-06,10,10.523134237977876,5353.875,24
2023-04-21,1,27.697619068994666,43.575,24
2023-04-21,2,30.143795996431976,103.1,23
2023-04-21,3,16.313424248364026,216.0,23
2023-04-21,4,26.297124223524353,375.1,23
2023-04-21,5,18.843494745398974,532.9749999999999,24
2023-04-21,6,15.354219328867448,765.2,23
2023-04-21,7,11.613799749550289,1035.05,23
2023-04-21,8,21.66587763348478,1613.3,23
2023-04-21,9,19.098866279429938,2779.8,23
2023-04-21,10,10.794179187565426,5321.15,24
2023-05-05,1,20.151463998860574,46.825,24
2023-05-05,2,16.48140070938268,127.75,23
2023-05-05,3,17.667492827283464,221.0,23
2023-05-05,4,21.763263197458528,390.0,23
2023-05-05,5,17.238004458866275,545.725,24
2023-05-05,6,13.199401168340904,787.05,23
2023-05-05,7,12.835320492818605,1057.6,23
2023-05-05,8,16.89953078946208,1649.75,23
2023-05-05,9,11.683998801940584,2816.85,23
2023-05-05,10,8.860356471202342,5643.125,24
2023-05-19,1,26.54091774173997,45.83,24
2023-05-19,2,19.96964129677205,117.45,23
2023-05-19,3,22.113266893223127,233.3,23
2023-05-19,4,19.383441718949175,395.725,24
2023-05-19,5,13.711868120291298,559.4,23
2023-05-19,6,14.825050755124547,774.4,23
2023-05-19,7,13.49784464685878,1080.575,24
2023-05-19,8,16.82067990268633,1661.9,23
2023-05-19,9,13.449577605214763,2835.95,23
2023-05-19,10,8.319072319639368,5550.75,24
2023-06-02,1,30.17144849408619,46.295,24
2023-06-02,2,23.458112397162594,119.0,23
2023-06-02,3,26.591466958049477,224.0,23
2023-06-02,4,15.622523763652183,419.15,24
2023-06-02,5,11.974599425665634,576.4,23
2023-06-02,6,11.209241302922862,803.2,23
2023-06-02,7,12.373141387950435,1129.525,24
2023-06-02,8,12.821102066278783,1777.45,23
2023-06-02,9,11.751416539007703,3001.4,23
2023-06-02,10,8.608942911731694,5992.025,24
2023-06-16,1,41.46717725100053,46.84,24
2023-06-16,2,20.086226075110496,125.2,23
2023-06-16,3,28.311949655028524,233.4,23
2023-06-16,4,11.633678850092654,423.15,24
2023-06-16,5,13.746228837342777,624.2,23
2023-06-16,6,12.276330134137268,837.8,23
2023-06-16,7,10.8571605495274,1158.125,24
2023-06-16,8,10.935064183544831,1855.45,23
2023-06-16,9,11.120116524255288,3172.05,23
2023-06-16,10,5.441309937954758,6045.325000000001,24
2023-06-30,1,45.257527494162666,47.365,24
2023-06-30,2,19.694021999705807,127.7,23
2023-06-30,3,26.05003437768435,236.7,23
2023-06-30,4,7.814724375821795,423.42499999999995,24
2023-06-30,5,10.248883600284238,635.1,23
2023-06-30,6,8.3482189029584,850.35,23
2023-06-30,7,6.312873544094032,1201.7,24
2023-06-30,8,9.332952054645947,1896.25,23
2023-06-30,9,10.046063536664535,3197.7,23
2023-06-30,10,4.4423848738397025,6100.875,24
2023-07-14,1,36.33114534346429,47.15,24
2023-07-14,2,15.384075522055769,133.05,23
2023-07-14,3,23.20598698586759,252.5,23
2023-07-14,4,8.33954877356987,438.6,24
2023-07-14,5,5.375429261063127,633.9,23
2023-07-14,6,8.372666818942548,850.75,23
2023-07-14,7,7.159887438171808,1229.925,24
2023-07-14,8,7.4583570221619375,1918.35,23
2023-07-14,9,7.942090380732907,3288.05,23
2023-07-14,10,6.852111115285996,6353.275,24
2023-07-28,1,22.671701362257224,53.75,24
2023-07-28,2,4.724058405534328,135.45,23
2023-07-28,3,17.479053945543665,253.95,24
2023-07-28,4,1.8856479841912521,454.8,23
2023-07-28,5,0.6800717053235799,658.575,24
2023-07-28,6,0.9327318669435432,857.25,23
2023-07-28,7,2.503292001972299,1246.0,23
2023-07-28,8,0.4435166360019352,1956.1,24
2023-07-28,9,3.4103809345685585,3252.5,23
2023-07-28,10,3.9677930691240237,6285.0,24
2023-08-11,1,25.67809802896066,56.625,24
2023-08-11,2,13.684391943411022,133.2,23
2023-08-11,3,20.419883757503246,263.025,24
2023-08-11,4,9.802994873564518,456.4,23
2023-08-11,5,2.43412935293199,656.725,24
2023-08-11,6,2.9911356915024756,870.55,23
2023-08-11,7,5.080585313971652,1257.2,23
2023-08-11,8,3.764892332899513,1958.1750000000002,24
2023-08-11,9,5.892008442380625,3185.35,23
2023-08-11,10,7.044997173077537,6110.55,24
2023-08-25,1,24.497918785833065,57.955,24
2023-08-25,2,16.99077150347917,138.2,24
2023-08-25,3,24.94279790886966,259.0,23
2023-08-25,4,10.817029675508584,442.3,24
2023-08-25,5,10.694869463524014,653.75,23
2023-08-25,6,6.269305284364246,879.25,24
2023-08-25,7,10.555275438961806,1234.2,23
2023-08-25,8,5.657919577235662,1958.875,24
2023-08-25,9,6.984812112463611,3176.0,23
2023-08-25,10,7.651960433588435,6569.4,24
2023-09-08,1,20.61263203622861,63.9,24
2023-09-08,2,16.70817856534739,148.1,24
2023-09-08,3,16.064646150471734,273.45,23
2023-09-08,4,13.33038326171925,484.025,24
2023-09-08,5,12.659674784714372,695.25,23
2023-09-08,6,7.871271474270521,905.175,24
2023-09-08,7,9.48020019107789,1252.5,23
2023-09-08,8,6.982045807115204,1962.35,24
2023-09-08,9,7.003849155671511,3313.0,23
2023-09-08,10,7.705001201259804,6836.075000000001,24
2023-09-22,1,19.106826439107984,69.34287499999999,24
2023-09-22,2,25.483753334172164,147.5,24
2023-09-22,3,18.71171787685021,275.05,23
2023-09-22,4,21.48938988627306,469.65,24
2023-09-22,5,13.746358351029558,669.3,23
2023-09-22,6,14.116423824550184,902.8499999999999,24
2023-09-22,7,11.948279596329735,1270.2,23
2023-09-22,8,12.023141656235177,1919.7,24
2023-09-22,9,12.21459974948924,3274.5,23
2023-09-22,10,11.454248420351734,6592.625,24
2023-10-06,1,25.790962382226407,68.229625,24
2023-10-06,2,24.38312702421889,148.225,24
2023-10-06,3,25.47151080201792,267.95,23
2023-10-06,4,22.239169587574274,470.475,24
2023-10-06,5,19.015616507926413,694.725,24
2023-10-06,6,15.916608088885653,917.65,23
2023-10-06,7,15.991669108919918,1223.375,24
2023-10-06,8,13.743741144299474,1895.75,23
2023-10-06,9,12.745317949318007,3208.35,24
2023-10-06,10,12.43030622164733,6421.049999999999,24
2023-10-20,1,40.19859108535982,66.48,24
2023-10-20,2,34.45166629529404,147.5,24
2023-10-20,3,29.913808143246744,290.8,23
2023-10-20,4,24.895014185861754,470.375,24
2023-10-20,5,19.926440136156216,695.95,24
2023-10-20,6,18.876588280339607,927.4,23
2023-10-20,7,16.603587040801113,1236.3,24
2023-10-20,8,15.897229948959964,1912.7,23
2023-10-20,9,16.034426939484725,3251.5,24
2023-10-20,10,10.263138686313896,6736.65,24
2023-11-03,1,58.950034044756535,65.735,24
2023-11-03,2,42.80652770815483,145.175,24
2023-11-03,3,38.129074400526335,297.05,23
2023-11-03,4,25.250830980521016,467.45,24
2023-11-03,5,21.957470875795956,666.425,24
2023-11-03,6,22.379999998236876,904.05,23
2023-11-03,7,16.774091555145894,1253.875,24
2023-11-03,8,17.412852740137847,1888.7,23
2023-11-03,9,17.904966695482997,3210.475,24
2023-11-03,10,12.54892619518196,6514.4,24
2023-11-17,1,51.7218390414004,66.995,24
2023-11-17,2,37.52546037121,167.25,24
2023-11-17,3,30.10648670616628,307.6,23
2023-11-17,4,27.671853260235995,502.3,24
2023-11-17,5,15.635250609736703,713.1,24
2023-11-17,6,17.991086028288976,951.85,23
2023-11-17,7,14.32999297433724,1324.25,24
2023-11-17,8,16.9011998796915,1962.75,23
2023-11-17,9,16.361027264824298,3310.6,24
2023-11-17,10,12.192417663977116,7369.15,24
2023-12-01,1,47.39190148686667,62.625,24
2023-12-01,2,34.07006991956331,170.475,24
2023-12-01,3,26.982394167567307,326.65,24
2023-12-01,4,17.163207636948016,517.1500000000001,24
2023-12-01,5,17.072920407206958,713.725,24
2023-12-01,6,13.348534921999308,1014.7,23
2023-12-01,7,10.418808806518072,1324.575,24
2023-12-01,8,15.309214507483754,1993.25,24
2023-12-01,9,13.909123715491415,3500.575,24
2023-12-01,10,8.955660965624146,6760.825,24
2023-12-15,1,18.69519071436323,79.22999999999999,24
2023-12-15,2,16.87903036465911,182.35000000000002,24
2023-12-15,3,10.10557083164291,330.92499999999995,24
2023-12-15,4,9.441308347247384,537.45,24
2023-12-15,5,3.7054192508603014,737.95,24
2023-12-15,6,8.903227703440308,1044.0,23
2023-12-15,7,3.903647888529004,1452.075,24
2023-12-15,8,6.968905520308106,2106.3,24
2023-12-15,9,6.992684071219436,3634.4750000000004,24
2023-12-15,10,6.671595628250211,7427.35,24
2023-12-29,1,23.33774342940557,79.655,24
2023-12-29,2,22.463925035271956,188.875,24
2023-12-29,3,14.33792181719505,353.6,24
2023-12-29,4,7.470274790936436,542.75,24
2023-12-29,5,12.252013114023041,746.2750000000001,24
2023-12-29,6,9.957948541500844,1073.45,23
2023-12-29,7,6.042393935288789,1426.35,24
2023-12-29,8,8.08450794822509,2168.8,24
2023-12-29,9,12.334938244908683,3692.1,24
2023-12-29,10,6.688424891142389,7201.05,24
2024-01-12,1,18.950260725743693,83.845,24
2024-01-12,2,19.927194107128184,199.85,24
2024-01-12,3,15.435094601765245,367.1,24
2024-01-12,4,7.947892051295972,548.25,24
2024-01-12,5,7.624362159318944,777.35,24
2024-01-12,6,7.668344726897601,1135.35,23
2024-01-12,7,1.2238072087340255,1433.675,24
2024-01-12,8,4.883590178994674,2288.65,24
2024-01-12,9,10.527855499911347,3787.425,24
2024-01-12,10,6.972710423107635,7680.525,24
2024-01-25,1,20.573056182973406,82.85,24
2024-01-25,2,20.857668237355533,204.05,24
2024-01-25,3,17.113356400226255,360.025,24
2024-01-25,4,13.932637897182786,545.4000000000001,24
2024-01-25,5,12.705266038898827,759.25,24
2024-01-25,6,14.587104509314717,1115.45,23
2024-01-25,7,6.777670174912238,1384.525,24
2024-01-25,8,10.676772550757104,2220.7250000000004,24
2024-01-25,9,13.803890890585183,3675.35,24
2024-01-25,10,10.649417985338202,7538.325,24
2024-02-09,1,2.1179160505216923,88.9,24
2024-02-09,2,10.909188037345,215.125,24
2024-02-09,3,9.427643000518271,375.725,24
2024-02-09,4,4.723994997747584,551.0,24
2024-02-09,5,12.824219173352692,808.4,24
2024-02-09,6,8.086733909484282,1115.4,23
2024-02-09,7,3.8292002861130445,1450.25,24
2024-02-09,8,7.248939897593232,2298.025,24
2024-02-09,9,17.078436905142,3684.925,24
2024-02-09,10,8.6374475483273,7610.925,24
2024-02-23,1,9.716941705207697,88.59437499999999,24
2024-02-23,2,10.975417226641026,224.25,24
2024-02-23,3,14.61241669419845,392.17499999999995,24
2024-02-23,4,5.137751349469893,579.0,24
2024-02-23,5,17.970407375301143,812.475,24
2024-02-23,6,11.128814848016457,1125.75,23
2024-02-23,7,3.035012403085523,1490.3249999999998,24
2024-02-23,8,9.419931577534634,2359.65,24
2024-02-23,9,13.08973382183279,3741.625,24
2024-02-23,10,10.86305018665238,8020.4,24
2024-03-07,1,13.192459789795663,85.0,24
2024-03-07,2,14.402050208931385,216.975,24
2024-03-07,3,17.76996634558563,396.175,24
2024-03-07,4,10.08337323239931,572.325,24
2024-03-07,5,16.108784446663766,834.5,24
2024-03-07,6,16.672187704407555,1144.6,23
2024-03-07,7,7.305751984880455,1526.775,24
2024-03-07,8,14.50034292872484,2297.425,24
2024-03-07,9,16.91626080402082,3742.2,24
2024-03-07,10,15.832471528769194,8173.125,24
2024-03-22,1,19.676001043605364,81.1,24
2024-03-22,2,22.500596842603738,210.25,24
2024-03-22,3,22.694745031002896,386.525,24
2024-03-22,4,19.883523753970035,559.6500000000001,24
2024-03-22,5,27.15127852776662,809.4,24
2024-03-22,6,21.048314958991813,1108.0,23
2024-03-22,7,9.588311675497051,1491.175,24
2024-03-22,8,18.975472976283083,2237.675,24
2024-03-22,9,18.73404355344642,3850.7,24
2024-03-22,10,15.705305545425437,8559.525,24
2024-04-05,1,10.909465148145859,88.4,24
2024-04-05,2,23.309602133467525,230.675,24
2024-04-05,3,19.083594983061854,415.70000000000005,24
2024-04-05,4,15.220805707267134,606.2,24
2024-04-05,5,14.543732455380537,864.75,24
2024-04-05,6,27.067616073966967,1159.7,23
2024-04-05,7,10.212735146905478,1547.675,24
2024-04-05,8,13.933485965964465,2344.675,24
2024-04-05,9,14.80524919884341,3996.2,24
2024-04-05,10,19.10128299860029,8426.974999999999,24
2024-04-19,1,12.606792740777987,84.7,24
2024-04-19,2,24.95280236864521,220.475,24
2024-04-19,3,18.021994481692527,399.29999999999995,24
2024-04-19,4,13.092351795372812,599.3,24
2024-04-19,5,13.48351743511618,860.2249999999999,24
2024-04-19,6,30.581022142788512,1135.325,24
2024-04-19,7,8.323282017446793,1491.6,24
2024-04-19,8,18.527841161783343,2305.3,24
2024-04-19,9,14.26966501218622,3859.725,24
2024-04-19,10,16.208380269372583,8388.25,24
2024-05-03,1,7.472406643934044,94.325,24
2024-05-03,2,18.413533044563405,231.55,24
2024-05-03,3,17.71733371363945,433.04999999999995,24
2024-05-03,4,12.513906672928742,604.675,24
2024-05-03,5,12.252175656594138,872.7750000000001,24
2024-05-03,6,23.072651248372885,1209.65,24
2024-05-03,7,10.085890993217479,1501.325,24
2024-05-03,8,15.29587726811629,2446.6000000000004,24
2024-05-03,9,9.381451185498348,3964.175,24
2024-05-03,10,13.940806391919372,8940.2,24
2024-05-17,1,7.027557175582098,92.88,24
2024-05-17,2,15.670560569454162,235.25,24
2024-05-17,3,17.426136500109482,431.275,24
2024-05-17,4,8.425489928655756,601.625,24
2024-05-17,5,9.784900767658755,888.55,24
2024-05-17,6,18.623204422408488,1257.35,24
2024-05-17,7,9.068902517286046,1546.4,24
2024-05-17,8,12.671960500236526,2449.15,24
2024-05-17,9,7.388162092147835,4338.975,24
2024-05-17,10,7.25341931162689,9180.45,24
2024-05-31,1,0.44268272617485016,104.03999999999999,24
2024-05-31,2,13.123339505224202,232.625,24
2024-05-31,3,23.840472377465712,430.275,24
2024-05-31,4,14.631344567558585,622.85,24
2024-05-31,5,9.161351533868373,870.2249999999999,24
2024-05-31,6,23.463619098441598,1255.725,24
2024-05-31,7,12.009325275953218,1566.9,24
2024-05-31,8,14.323774302831579,2419.7,24
2024-05-31,9,14.234220622521743,4215.275,24
2024-05-31,10,9.683101733404792,9383.425,24
2024-06-14,1,-2.0394892113771537,107.75,24
2024-06-14,2,4.656301921422739,242.72500000000002,24
2024-06-14,3,16.650140678124483,452.95,24
2024-06-14,4,6.455193478293676,659.75,24
2024-06-14,5,8.128421812043728,924.525,24
2024-06-14,6,18.474789418022723,1368.025,24
2024-06-14,7,6.104706361567786,1724.1,24
2024-06-14,8,8.96980747039313,2658.2749999999996,24
2024-06-14,9,8.076332104993886,4568.65,24
2024-06-14,10,5.069176922262747,10494.025,24
2024-06-28,1,-1.7747393674153715,106.18,24
2024-06-28,2,8.127473407154419,252.125,24
2024-06-28,3,13.896893533547328,459.82500000000005,24
2024-06-28,4,8.415158475289296,649.4,24
2024-06-28,5,7.384164420591333,956.175,24
2024-06-28,6,16.90284472558573,1376.525,24
2024-06-28,7,8.786805628216305,1652.55,24
2024-06-28,8,9.660690440672731,2660.725,24
2024-06-28,9,8.816376624791832,4508.174999999999,24
2024-06-28,10,6.62816744160352,10844.349999999999,24
2024-07-12,1,-8.314685375191438,108.265,24
2024-07-12,2,-3.5687241678475417,276.865,24
2024-07-12,3,8.915491423749893,492.825,24
2024-07-12,4,1.4396802077459927,657.575,24
2024-07-12,5,5.8073550358839245,935.4749999999999,24
2024-07-12,6,10.74351938013854,1388.65,24
2024-07-12,7,4.103954126416476,1723.5,24
2024-07-12,8,3.958215967698251,2775.6,24
2024-07-12,9,6.011703899349282,4495.05,24
2024-07-12,10,5.319326685149258,11799.45,24
2024-07-26,1,-18.058853693007183,105.515,24
2024-07-26,2,-12.454289551364814,271.425,24
2024-07-26,3,-5.624505532564301,515.875,24
2024-07-26,4,-1.9633564405653614,674.825,24
2024-07-26,5,-1.362835105178093,960.425,24
2024-07-26,6,1.8907668545524003,1424.7,24
2024-07-26,7,-0.9456326751668285,1784.1,24
2024-07-26,8,-2.956010593054796,2865.55,24
2024-07-26,9,-2.5706839239690136,4454.95,24
2024-07-26,10,-0.09207461917784912,11119.7,24
2024-08-09,1,-12.164028745585208,101.445,24
2024-08-09,2,-7.055136793245471,266.07,24
2024-08-09,3,-1.4717603120547438,495.35,24
2024-08-09,4,1.01441923625089,641.05,24
2024-08-09,5,5.556766516541121,910.6500000000001,24
2024-08-09,6,1.2151907994776565,1438.525,24
2024-08-09,7,-2.2119903039163757,1762.35,24
2024-08-09,8,-4.666669004530212,2812.1000000000004,24
2024-08-09,9,0.7865172168610166,4451.775,24
2024-08-09,10,3.0440006876878063,10672.2,24
2024-08-23,1,-15.455227603870462,101.69,24
2024-08-23,2,-9.138460005665632,263.45,24
2024-08-23,3,-4.239999318340981,511.2,24
2024-08-23,4,-4.497842751747191,679.975,24
2024-08-23,5,1.707199110060748,940.525,24
2024-08-23,6,-4.560161047842915,1429.0,24
2024-08-23,7,-4.980200430076668,1795.15,24
2024-08-23,8,-5.59532199286081,2837.1000000000004,24
2024-08-23,9,-3.9046568147508975,4632.85,24
2024-08-23,10,-2.35193042585147,10982.3,24
2024-09-06,1,-5.162720819953552,96.61,25
2024-09-06,2,-1.0537642212621587,261.875,24
2024-09-06,3,-0.8439088866816269,507.65,24
2024-09-06,4,-0.41960815101551213,698.8,24
2024-09-06,5,5.152954258844964,964.0,24
2024-09-06,6,-0.9072846989025454,1452.575,24
2024-09-06,7,-1.6457965575119127,1859.25,24
2024-09-06,8,-7.463542436880667,2847.7,24
2024-09-06,9,-2.2190486430179055,4719.575,24
2024-09-06,10,2.3454952734406844,11232.85,24
2024-09-20,1,-11.502782120568924,98.09,25
2024-09-20,2,-8.030179563213686,265.225,24
2024-09-20,3,-7.647562066112236,487.775,24
2024-09-20,4,-7.276665504017752,707.7,24
2024-09-20,5,-2.1017206301393196,1008.275,24
2024-09-20,6,-3.164406471231717,1468.4,24
2024-09-20,7,-7.41614552293363,1903.9,24
2024-09-20,8,-10.105632939143115,2867.8,24
2024-09-20,9,-8.306336702167869,4809.825,24
2024-09-20,10,-4.392462872650251,11646.5,25
2024-10-04,1,-13.245157706718292,99.96,25
2024-10-04,2,-9.5426386856796,264.6,24
2024-10-04,3,-7.487396309829479,483.95,24
2024-10-04,4,-1.3315694537810758,695.9749999999999,24
2024-10-04,5,0.2901988496168207,969.875,24
2024-10-04,6,-0.9986598282120762,1445.525,24
2024-10-04,7,-4.3323411080012235,1847.0749999999998,24
2024-10-04,8,-8.80099609047588,2789.925,24
2024-10-04,9,-6.837925042264437,4598.3,24
2024-10-04,10,-3.517382597726969,11450.25,25
2024-10-18,1,-8.468324137577026,97.52,25
2024-10-18,2,-7.6535519065535835,243.02499999999998,24
2024-10-18,3,-7.25410559630494,475.0,24
2024-10-18,4,-5.665089300847329,685.175,24
2024-10-18,5,-1.8026477967584529,995.1500000000001,24
2024-10-18,6,-5.250447143710548,1466.5,24
2024-10-18,7,-8.493374124411268,1854.9250000000002,24
2024-10-18,8,-10.635356842901304,2800.175,24
2024-10-18,9,-10.156250998468659,4679.35,24
2024-10-18,10,-8.403581461828107,11069.3,25
2024-11-01,1,-7.780420316995121,95.37,25
2024-11-01,2,-7.391553341472161,239.76,24
2024-11-01,3,-7.53000522112155,459.025,24
2024-11-01,4,-8.682034508864092,682.65,25
2024-11-01,5,-4.084632245136833,978.425,24
2024-11-01,6,-3.5352045378820014,1423.2,24
2024-11-01,7,-4.366788550264095,1778.25,25
2024-11-01,8,-7.888502905922697,2748.25,24
2024-11-01,9,-7.01776668730746,4409.575,24
2024-11-01,10,-7.202961054972527,10398.75,25
2024-11-14,1,-4.52639783492625,91.11,25
2024-11-14,2,-7.217554303729271,224.93,24
2024-11-14,3,-8.434830869525042,430.7,25
2024-11-14,4,-7.004682912196415,654.45,24
2024-11-14,5,-3.2073026343969047,925.0,25
2024-11-14,6,-5.361897104329804,1342.85,24
2024-11-14,7,-1.2611034720982244,1727.825,24
2024-11-14,8,-8.381979667394825,2595.3,25
2024-11-14,9,-8.386716096735709,4162.049999999999,24
2024-11-14,10,-6.183060120641074,10850.1,25
2024-11-29,1,-13.717890727563628,95.34,25
2024-11-29,2,-14.48248734497557,238.61,25
2024-11-29,3,-15.103492908603405,461.675,24
2024-11-29,4,-9.512905967150617,657.75,25
2024-11-29,5,-10.486683826418087,965.975,24
2024-11-29,6,-9.890655269898263,1332.25,25
2024-11-29,7,-8.67964357309478,1784.95,24
2024-11-29,8,-11.544602528141478,2561.2,25
2024-11-29,9,-15.006618940088643,4346.075,24
2024-11-29,10,-12.590611864080747,11017.5,25
2024-12-13,1,-17.273067529471682,99.6,25
2024-12-13,2,-16.860735152116423,242.75,25
2024-12-13,3,-14.724535961754162,455.225,24
2024-12-13,4,-13.238385286830583,678.6,25
2024-12-13,5,-14.269917479738645,991.125,24
2024-12-13,6,-12.822678912768716,1418.05,25
2024-12-13,7,-15.26496263881304,1850.475,24
2024-12-13,8,-14.134818980323743,2641.85,25
2024-12-13,9,-14.466909196998781,4468.674999999999,24
2024-12-13,10,-18.766324984753066,11272.55,25
2024-12-27,1,-6.674344371281553,93.8,25
2024-12-27,2,-4.5384396025166645,226.94,25
2024-12-27,3,-3.6267782655026664,425.35,24
2024-12-27,4,-5.775586895959808,627.3,25
2024-12-27,5,-6.634991121301716,953.4,25
2024-12-27,6,-1.7041221201730448,1397.375,24
2024-12-27,7,-7.633927823004645,1759.5,25
2024-12-27,8,-4.775045533854202,2450.375,24
2024-12-27,9,-7.709624997571312,4371.6,25
2024-12-27,10,-10.598515419961682,11300.9,25
2025-01-10,1,0.05908958412824905,86.76,25
2025-01-10,2,-2.449995261499178,206.4,25
2025-01-10,3,-0.5665223689684622,407.17499999999995,24
2025-01-10,4,0.45066930877930833,608.65,25
2025-01-10,5,-2.4556216410291514,935.15,25
2025-01-10,6,-2.145114432913173,1356.325,24
2025-01-10,7,-4.810198209238735,1727.5,25
2025-01-10,8,-3.020089869219854,2402.625,24
2025-01-10,9,-7.239742381535754,4177.05,25
2025-01-10,10,-7.516226399938905,10827.85,25
2025-01-24,1,1.362888040394738,90.42,25
2025-01-24,2,4.073975076953148,200.19,25
2025-01-24,3,-0.8871803137830836,408.725,24
2025-01-24,4,1.3805922265201183,605.6,25
2025-01-24,5,4.510780754065445,913.6,25
2025-01-24,6,9.605534502704167,1250.975,24
2025-01-24,7,0.043003049098627066,1728.7,25
2025-01-24,8,4.025824907970524,2296.05,24
2025-01-24,9,-2.579398721410855,3849.8,25
2025-01-24,10,0.15463626688206844,11285.85,25
2025-02-07,1,5.088174304651452,87.91,25
2025-02-07,2,9.08752165074953,198.9,25
2025-02-07,3,3.388113612942447,395.05,25
2025-02-07,4,6.698590264083203,599.8499999999999,24
2025-02-07,5,5.528163552979413,882.6,25
2025-02-07,6,12.029749451788586,1266.7,25
2025-02-07,7,5.251092613188444,1725.525,24
2025-02-07,8,4.492994123622394,2350.95,25
2025-02-07,9,3.3032184160051195,3912.25,25
2025-02-07,10,7.40082181221849,11271.15,25
2025-02-21,1,12.191797571247953,81.62,25
2025-02-21,2,15.613597375897296,196.41,25
2025-02-21,3,7.052445828637629,374.9,25
2025-02-21,4,13.316388652804937,585.1,25
2025-02-21,5,12.26380960898646,846.2,25
2025-02-21,6,15.614833108600813,1230.5500000000002,24
2025-02-21,7,10.419331491712189,1619.9,25
2025-02-21,8,11.985842796819371,2260.7,25
2025-02-21,9,9.446171806338178,3704.3,25
2025-02-21,10,13.723692221265516,11157.25,25
2025-03-07,1,14.390784800775322,79.46,25
2025-03-07,2,16.587780520472194,188.49,25
2025-03-07,3,11.203954090786763,370.6,25
2025-03-07,4,15.808241768619148,602.8,25
2025-03-07,5,12.593766296313927,844.6,25
2025-03-07,6,19.912214833525244,1220.375,24
2025-03-07,7,20.98906272463642,1543.15,25
2025-03-07,8,9.536390742499753,2270.0,25
2025-03-07,9,13.046969639397377,3593.6,25
2025-03-07,10,16.28957886920549,10582.4,25
2025-03-21,1,9.907227890031603,82.56,25
2025-03-21,2,10.443651614389413,198.89,25
2025-03-21,3,6.442691648564133,393.6,25
2025-03-21,4,10.93755596388996,625.7,25
2025-03-21,5,8.915953306216085,891.5,25
2025-03-21,6,14.446208161976573,1292.3249999999998,24
2025-03-21,7,14.191574674245697,1610.0,25
2025-03-21,8,9.339241502288061,2356.6,25
2025-03-21,9,9.556635308771163,3649.15,25
2025-03-21,10,14.70530191429808,10976.75,25
2025-04-04,1,15.275605015921768,83.04,25
2025-04-04,2,15.886886430320663,200.42,25
2025-04-04,3,10.187086618563406,374.9,25
2025-04-04,4,17.684935787464497,575.2,25
2025-04-04,5,11.298742367761555,850.1,25
2025-04-04,6,21.610839985219066,1237.0,24
2025-04-04,7,14.194400647747338,1550.6,25
2025-04-04,8,12.974719298693726,2356.05,25
2025-04-04,9,12.316582926216952,3708.6,25
2025-04-04,10,21.263949759796983,11482.0,25
2025-04-17,1,11.610981877564793,86.53,25
2025-04-17,2,12.048423805002933,200.7,25
2025-04-17,3,4.113767799161353,392.4,25
2025-04-17,4,12.769240711872968,608.25,25
2025-04-17,5,7.793281391597532,906.35,25
2025-04-17,6,15.315950917696775,1278.95,24
2025-04-17,7,10.498973186695224,1638.5,25
2025-04-17,8,11.593442100790966,2495.8,25
2025-04-17,9,14.042019658280209,3645.3,25
2025-04-17,10,11.57295360576639,11901.0,25
2025-05-02,1,6.559496414643238,88.37,25
2025-05-02,2,8.55102707807685,198.08,25
2025-05-02,3,4.832716955718409,387.05,25
2025-05-02,4,10.651303978452853,608.95,25
2025-05-02,5,5.835604039280665,886.0,25
2025-05-02,6,6.9607229952589655,1328.8,24
2025-05-02,7,6.625568952084317,1605.2,25
2025-05-02,8,8.002375946494292,2543.4,25
2025-05-02,9,7.686153996170066,3709.9,25
2025-05-02,10,11.866356072889424,12014.0,25
2025-05-16,1,-1.3759397909715734,93.4,25
2025-05-16,2,2.161378455470399,218.24,25
2025-05-16,3,-3.0333631574009843,409.6,25
2025-05-16,4,1.9254638008205542,645.4,25
2025-05-16,5,0.6305539183889364,917.0,25
2025-05-16,6,-1.829054212585908,1393.6999999999998,24
2025-05-16,7,-0.08736435691495581,1773.4,25
2025-05-16,8,1.9292660464181925,2603.6,25
2025-05-16,9,-0.4962174672937145,3912.7,25
2025-05-16,10,1.7284523161646193,12995.0,25
2025-05-30,1,-5.128151916568468,96.81,25
2025-05-30,2,0.3769036412853808,222.51,25
2025-05-30,3,-4.503135420761536,402.3,25
2025-05-30,4,-0.47285137842763986,644.75,25
2025-05-30,5,-1.1674615712316023,930.0,25
2025-05-30,6,-0.6948100449742377,1425.15,24
2025-05-30,7,-3.811570856339318,1812.2,25
