date,OM25,Nifty 50,Nifty 100,Nifty LargeMid 250,Nifty 500
2022-10-19,158.07079058185178,107.71300724247689,107.72168447746073,109.83695321866834,108.13452409571549
2022-10-20,159.23242434216468,108.0309996463334,108.16576626859062,109.91485764485526,108.44668659244137
2022-10-21,159.30366994117114,108.10696108129719,108.04048909663935,109.5297556232078,108.22422596259074
2022-10-24,160.86944421979288,109.05694032260544,108.90499258347008,110.27675409274494,109.06849993362063
2022-10-25,163.11799850921446,108.59932649577905,108.51733101990179,110.15354354636419,108.7767894625423
2022-10-27,164.77987395996948,109.09507480817432,109.13370683928424,110.80882474819192,109.39501472904655
2022-10-28,163.13371259870274,109.40168837359495,109.30478752930969,110.53919808167257,109.37599793326899
2022-10-31,164.9977177303913,110.78806144572755,110.6770730641947,111.95308053991636,110.68492757471269
2022-11-01,166.90204547901942,111.60733781311028,111.52519648495915,112.8520202662011,111.49870291100498
2022-11-02,167.07998009703982,111.22261005950824,111.15634166391139,112.653115348277,111.21273335940668
2022-11-03,168.2399595178834,111.03716574662094,111.00467438552003,112.66527064881681,111.12051984025892
2022-11-04,169.09682231556522,111.43357987483279,111.39324595275868,112.83268228806958,111.45169913276236
2022-11-07,171.78741930510733,111.96038934079621,111.93136145649122,113.51835174124682,112.05664852296907
2022-11-09,172.06068706876573,111.67868620546491,111.66503371563599,113.03269223331549,111.71291096910309
2022-11-10,170.37978680696028,110.88647302138914,110.82085364410968,112.09065644148053,110.79974596431302
2022-11-11,170.40457088825892,112.86393061983915,112.6787778044038,113.11556928245054,112.30027879340226
2022-11-14,169.95246938078483,112.73753325234883,112.64874768328234,113.07689332618752,112.30817255768727
2022-11-15,170.86847300398713,113.19422447065338,113.05521598937116,113.2592228342846,112.62177028428316
2022-11-16,170.56749036546802,113.23266649239618,112.93448883577163,112.86251802575818,112.40218011417254
2022-11-17,170.38280543333957,112.82825642366184,112.43065013695555,112.37354343586145,111.9281954496037
2022-11-18,169.06723156941487,112.60529269755357,112.13186559852457,112.00114922841468,111.59522211976277
2022-11-21,168.22984927355228,111.69683083972753,111.23065863032315,111.53980032156296,110.89877682534329
2022-11-22,169.69275461078533,112.21502929282057,111.67261707955555,111.96634086777797,111.29633549933442
2022-11-23,170.72879876969066,112.35680346900804,111.83217105642325,112.17684857258097,111.50408502301751
2022-11-24,171.12145844319446,113.69058785539647,113.00577245661557,112.99733135901786,112.52776272779789
2022-11-25,169.91422552374326,113.86680608306553,113.1562263967798,113.56973551171052,112.86109486510634
2022-11-28,170.59169935536065,114.17434225700798,113.42740749054354,114.09296594858309,113.2715706079275
2022-11-29,169.63905502114494,114.51447726538834,113.80111566449983,114.08302070268688,113.47250278972807
2022-11-30,170.77027820044876,115.37742376947087,114.7790662755673,115.09854081142157,114.43195395782578
2022-12-01,172.28196659002245,115.71048544585057,115.1036342513248,115.69304551055028,114.84673539025695
2022-12-02,172.96681652135925,114.99454123291251,114.47997840257955,115.86321971810754,114.55646014904863
2022-12-05,173.0106644092511,115.02498731413283,114.46420500562687,115.89692305142246,114.5830119016437
2022-12-06,173.8295877008162,114.66640013531591,114.18453054427319,115.47701266913825,114.2647496779703
2022-12-07,173.1822301267082,114.16050312918057,113.77472555805974,114.98527551093702,113.82808099002158
2022-12-08,174.85242184114398,114.46096597112233,114.06592673257114,115.40629092054301,114.18042992310757
2022-12-09,172.67408218286113,113.76747189888209,113.3722006012091,114.79300075694373,113.47465563453308
2022-12-12,172.92729156789846,113.77085479679549,113.3913106782864,114.97754031968442,113.58409191212088
2022-12-13,175.63863710591346,114.45266249442591,113.9424695679606,115.49966572923518,114.13306733739743
2022-12-14,176.28660115355467,114.77434533236972,114.27977759510296,116.04223414423923,114.55861299385363
2022-12-15,174.1862107994283,113.26495779066013,112.86745189872265,114.79907840721361,113.26690611084999
2022-12-16,172.03064509507232,112.36756723509603,111.90800469561893,113.4835433806101,112.2087828891895
2022-12-19,173.94919273504283,113.29909430596774,112.86775523327944,114.24269715068708,113.0616682394394
2022-12-20,174.31122107562803,113.08289637568619,112.66088106555364,114.04158217811937,112.85355990828882
2022-12-21,168.03633319461898,111.93763166392445,111.39142594541799,112.50393665983393,111.42801783990728
2022-12-22,165.29176915958706,111.49631725431702,110.88607057381796,111.72654993894724,110.73874869483784
2022-12-23,156.6258851854974,109.52470284317192,108.52127436913995,108.58385223574653,107.97234312040503
2022-12-26,164.21575326971916,110.80282318207678,110.0170170686355,110.66682873734054,109.78467963875265
2022-12-27,167.2865751651639,111.52676333553734,110.79931689057813,111.57516119586056,110.64438233088508
2022-12-28,169.82640777380215,111.46648624544461,110.84421040498196,111.77627616842827,110.74807768899286
2022-12-29,171.54907244736907,111.8878108037458,111.28495551598724,112.08071119558431,111.12410791493393
2022-12-30,173.17901667664856,111.36069380160842,110.77019677312698,112.08899890049781,110.86325488606069
2023-01-02,173.0059758135248,111.92748297018437,111.22853528842566,112.72052201490683,111.40003085744222
2023-01-03,173.5784064237168,112.14337336429197,111.48454965435026,112.96362802570296,111.6450963577454
2023-01-04,171.4961573530627,110.97719619270217,110.25270801925568,111.8342901028228,110.46246694486206
2023-01-05,173.00695682995948,110.66473943997664,110.11044411212458,111.98015370930048,110.41366912928193
2023-01-06,171.3255804511488,109.84853843433334,109.28507078311883,111.17514130536878,109.59415287350961
2023-01-09,172.84209166087032,111.33547583534514,110.7083165235433,112.35696802603444,110.87222507274822
2023-01-10,169.6614452411995,110.1849830086264,109.69184242376444,111.61162709748,109.97628282639819
2023-01-11,169.46518958882498,110.07150216044163,109.52986177044247,111.35636578614407,109.8047728569327
2023-01-12,169.29886431520703,109.84085002998478,109.37212780091546,111.15138321795008,109.64869160856976
2023-01-13,169.47159377106968,110.44608122030353,109.96636019765279,111.42211491179121,110.12590554034611
2023-01-16,169.19670434992045,110.06627404548459,109.65058892404198,111.12044245293966,109.83419506926779
2023-01-17,169.66425997659917,111.04085618070826,110.51327240353204,111.52267239807504,110.48507181531463
2023-01-18,169.09014104510788,111.7300447465133,111.06534129687657,112.03816764369502,110.98883749968606
2023-01-19,168.67589826726945,111.37637814647947,110.68526309722782,111.79285157825528,110.6540701325076
2023-01-20,168.6485711195175,110.88309012347578,110.22844125471306,111.1679586277771,110.13882260917615
2023-01-23,167.90633237667882,111.44219088770316,110.71316987645181,111.51659474780514,110.53566366823227
2023-01-24,167.78560830482286,111.44065320683346,110.6889031119092,111.30940212496755,110.43053308025448
2023-01-25,164.04989103669402,110.04843694739594,109.0448298141469,109.78667447552642,108.87617913104008
2023-01-27,155.1497805219861,108.2794888748789,106.74039718626865,107.94625147106763,106.74342754421406
2023-01-30,151.59358944709274,108.55381114203558,106.60298663204607,107.79486272798097,106.59595767507113
2023-01-31,156.5655962946228,108.6350006919564,106.7798306786504,108.71037786409269,107.17937861722778
2023-02-01,153.41825769942946,108.35299002045116,106.26507193579015,107.98216485902614,106.54895389682851
2023-02-02,153.33399873079574,108.31670075192596,106.10824796993347,107.99984529617495,106.48975066469085
2023-02-03,152.8308851114916,109.81532452754756,107.30368945821412,108.53799360189183,107.37205822727583
2023-02-06,152.99224402422655,109.26514231236447,106.84322760101799,108.77225939411353,107.16969081560526
2023-02-07,153.97406629425095,109.00004613042609,106.58994324610443,108.63855108817565,106.94041284387211
2023-02-08,154.4561063509763,109.92388479694924,107.5008569201229,109.56014387455733,107.84532527690966
2023-02-09,153.4840354937784,110.05766303261422,107.52512368466552,109.62036786359543,107.85824234573971
2023-02-10,153.5915176078506,109.83039380007074,107.2921627450564,109.63970584172695,107.75598221750191
2023-02-13,152.61550597253867,109.30389187028126,106.62300671279375,108.57611704449393,106.92821338997707
2023-02-14,152.4737140945888,110.28154936724431,107.39468982524895,108.72750578758061,107.41906200551847
2023-02-15,153.16679765619486,110.81051158642533,107.90762856076854,109.24797365614867,107.9267745720324
2023-02-16,156.18899881258113,110.93352605600232,108.07749591256686,109.75462868319418,108.2432427583683
2023-02-17,155.36389806999733,110.3698122491658,107.50813694948569,109.11923797315889,107.67058604023667
2023-02-20,154.17245091755552,109.7572001906724,106.93695797906386,108.83524595145616,107.20198348768035
2023-02-21,153.876912131146,109.64710224040103,106.80045742851163,108.61921311004414,107.02473259873486
2023-02-22,152.0704766759995,107.9716451647625,105.16609083656637,107.2478742036897,105.50303012906305
2023-02-23,153.09149473820295,107.70685651899805,104.87064297826001,106.96664475029147,105.25078847940983
2023-02-24,152.138294566816,107.42730613688435,104.60279856462088,106.69978065207663,104.9902942580041
2023-02-27,150.6586135328722,106.97768825058047,104.08106312695462,106.13621671795836,104.40364404863995
2023-02-28,152.03963217821854,106.4318115418326,103.64213802329002,106.25500715505191,104.18871837560684
2023-03-01,154.88253925769402,107.3356603570495,104.58035180741895,107.49098021448583,105.2371537956448
2023-03-02,154.35631372309422,106.54221702827796,103.92029581185979,107.04012906719119,104.68028460608323
2023-03-03,155.2415301797623,108.2179816400904,105.47518874992795,108.09708770049339,106.02581260921202
2023-03-06,155.97856134643325,108.93823135946366,106.20531502810394,108.85182136128317,106.78827847765169
2023-03-08,157.6044913592433,109.20240493288024,106.48832616958221,109.17283179826622,107.08214179353502
2023-03-09,156.8364880757505,108.18876570356586,105.55011238545329,108.39489256371864,106.23535617023262
2023-03-10,156.04652770210066,107.10193286485324,104.61584195056253,107.55617682647204,105.3447960358951
2023-03-13,152.89852135466452,105.51135577322283,103.11736924005594,105.8207314175843,103.72729197240054
2023-03-14,151.56598220141495,104.82862546707057,102.44851654235005,105.14942731959047,103.0390992497336
2023-03-15,152.24309838819931,104.39100149155045,102.07238169193948,104.980358139355,102.76461153709532
2023-03-16,150.47079424590015,104.47372872234095,102.23739569082929,105.04610726500215,102.83673183806302
2023-03-17,152.72344195313082,105.17767902449526,102.92020177814717,105.6218264996602,103.48617335423985
2023-03-20,150.8665419949875,104.49095074808176,102.24133904006747,104.7648778116039,102.74164785917525
2023-03-21,151.60108673158845,105.22350191441268,102.9547819176204,105.41960649977071,103.41764112794716
2023-03-22,152.38426410915173,105.4965940368736,103.29269661387634,105.73730185478837,103.76711960129315
2023-03-23,151.6222137737684,105.03528977595991,102.87985828209509,105.32402163643496,103.362384777952
2023-03-24,150.8882188743174,104.22431688527362,102.11333185710515,104.31568420529199,102.46823656893947
2023-03-27,150.32213488152152,104.47434379468885,102.2194989519791,104.07202568083495,102.35126533453415
2023-03-28,150.26956815203764,104.26521919640798,101.89220096521053,103.73443983402491,101.98599933261812
2023-03-29,153.63136087654007,105.05866252517953,102.63658396755532,104.9875408169467,102.94616811565083
2023-03-31,155.3144695859052,106.7750219119524,104.26306386102425,106.29147305667134,104.46930581519263
2023-04-03,156.86088703428558,107.01059462119231,104.4972381388605,106.65502704554369,104.78577400152852
2023-04-05,157.83927352924226,107.98855965432934,105.4023884563001,107.16886475018094,105.5568512491882
2023-04-06,157.99318113656855,108.2475051127889,105.64930278552124,107.6484466078424,105.91422348681921
2023-04-10,157.47520798723713,108.40065812741224,105.84131355996469,107.94127884811954,106.13919576894234
2023-04-11,158.8143622161962,109.00496670920917,106.41461587228402,108.46727185329657,106.68960642408891
2023-04-12,159.56290728103696,109.5591468946535,106.93695797906386,109.05901398412077,107.22279432079542
2023-04-13,160.05245342262353,109.65509818092353,106.987008180933,109.17283179826622,107.31393141754067
2023-04-17,162.13909784800185,108.90993803146094,106.4306926037935,109.09271731743569,106.95548275750716
2023-04-18,160.8421906489235,108.62269924499871,106.23291847277116,109.31482780911759,106.903096867252
2023-04-19,160.49763086299365,108.36805929297434,105.89682378385592,109.05293633385085,106.6153332783162
2023-04-20,160.05122010502862,108.40311841680378,105.92351722485279,109.02917824643215,106.65013760266379
2023-04-21,160.0740087287072,108.40065812741224,105.89561044562879,108.78828229027964,106.54500701468599
2023-04-24,162.26526946716663,109.13474697461291,106.55778978308547,109.27062671624557,107.14098621820519
2023-04-25,163.37417698301496,109.29374317654114,106.77406732207153,109.34300600582348,107.32433683409819
2023-04-26,164.25426961108536,109.56652776282809,107.0501017687438,109.5424634374085,107.60205381394398
2023-04-27,164.77367909623396,110.19051865975736,107.62279741194956,110.15464857368599,108.18081025902312
2023-04-28,166.8166046903971,111.1128196454108,108.61773475819685,111.28011890093984,109.21776384010104
2023-05-02,168.39244687533238,111.62117694093769,109.13552684662494,111.98236376394408,109.8004671673227
2023-05-03,170.5871879673569,111.26566512386017,108.8431123338864,111.97241851804787,109.6257279306497
2023-05-04,171.24907936586544,112.28637768517522,109.80559288255796,112.83157726074778,110.55216881173732
2023-05-05,172.08013082824198,111.1374225393262,108.83188895528545,111.96302578581256,109.64151545921975
2023-05-08,172.12835494447285,112.33927390709334,109.91934334135148,113.04042742456808,110.70717363769775
2023-05-09,169.0229480704878,112.34880752848554,109.89234656579781,113.0608704300214,110.66052866692262
2023-05-10,168.51048963364477,112.65111558747097,110.23693462230295,113.28408594902511,110.98668465488105
2023-05-11,169.06855112918035,112.5397874925038,110.25756137216419,113.47083556640939,111.11585534318141
2023-05-12,168.8973777811585,112.64927037042732,110.30427489390874,113.32220939162721,111.06777514253628
2023-05-15,169.34841062507377,113.16623867882458,110.76625342388878,113.87914316181467,111.58696954801025
2023-05-16,170.3454159865546,112.47520489597589,110.18476107853634,113.71615163184909,111.17577619025408
2023-05-17,170.76703987782503,111.83091661156644,109.54442182916804,113.34928256101134,110.70179152568524
2023-05-18,170.4794635354476,111.51230913536205,109.11399009309338,112.79953146841557,110.23713585527143
2023-05-19,169.5445927546024,111.96407977488353,109.56656525181316,112.95810288909395,110.56687991790486
2023-05-22,169.03016355731634,112.6468100810358,110.2979048682163,113.64045726030578,111.25901952271431
2023-05-23,168.4190211491429,112.85347438992511,110.53389915339325,114.093518462244,111.55144760872764
2023-05-24,168.17194056354262,112.46843910014917,110.23177793483767,114.02555928195325,111.34477450744706
2023-05-25,167.79754844479177,112.68832746451803,110.49628566835217,114.33938704134462,111.62679717690285
2023-05-26,169.97935369264877,113.78438638844892,111.58495339264535,115.33722671293049,112.64222230993072
2023-05-29,170.6532689024691,114.39515322989868,112.17463577103094,115.84277671265423,113.18473920079225
2023-05-30,169.46398073174115,114.61165869635414,112.33661642435291,116.14058157587947,113.3792128481778
2023-05-31,171.721188132054,113.99996924638262,111.8594711665337,116.11737600212166,113.14204111215963
2023-06-01,172.37900115389124,113.71303799609429,111.66169703551137,116.13174135730507,113.09862540859201
2023-06-02,173.67397441546035,113.99812402933894,111.97291829077044,116.55993944450277,113.46353260304053
2023-06-05,175.27670606960578,114.36562975720018,112.31780968183236,116.91354818747894,113.81014061664652
2023-06-06,176.74616861502008,114.39730598311627,112.40274335773152,117.0223933786763,113.9457698393619
2023-06-07,178.35548290244063,115.18090815432167,113.20233324941078,118.10200507207541,114.8664698009695
2023-06-08,177.43936322107595,114.61596420278936,112.615684216593,117.47766463525812,114.25183260914027
2023-06-09,178.4044932430865,114.17834022726925,112.24652606098843,117.21190556436508,113.93859369001188
2023-06-12,178.28635884664183,114.41268279181338,112.51164046361653,117.70253769524453,114.30960061140793
2023-06-13,179.0638158102297,115.11786323866346,113.25299012039348,118.79098960721805,115.16427999899534
2023-06-14,180.2598711216423,115.36235449694772,113.4789743651966,119.07719168356438,115.42154495319357
2023-06-15,182.02467215016924,114.94533544508171,113.16562976804005,119.02138780381345,115.23640029996305
2023-06-16,184.24479126135134,115.79352021281504,114.04499664815314,119.90043703830578,116.12050189988554
2023-06-19,184.63487964305673,115.35958667138222,113.64611170598387,119.70760977065159,115.83847923042975
2023-06-20,185.77628530129195,115.73631848446173,114.02103321816729,120.18387654634762,116.25326066286092
2023-06-21,186.82149954056683,115.98327003213751,114.22244736387103,120.74302037117869,116.54748278621176
2023-06-22,185.04794011318378,115.45676810234804,113.58483812551377,119.89546441535768,115.82879142880722
2023-06-23,183.04357813951117,114.80632909445974,112.81467168584246,118.73297567282351,114.9030681626546
2023-06-26,185.6561836725722,114.96440268786615,113.03913925786166,119.36339375991072,115.29309187982821
2023-06-27,187.20174173347212,115.74062399089695,113.75834549199348,120.02530512566925,115.99169001905268
2023-06-28,187.89980855402968,116.69214091307488,114.66774249322805,120.79661419628601,116.80761820014999
2023-06-30,189.58384387176292,118.02654037181124,115.87107067998507,121.8165544143079,117.90413382083308
2023-07-03,192.828339118441,118.8476619562376,116.62516038814688,122.33315468724965,118.60703764966757
2023-07-04,192.5338551799339,119.25637753140713,116.90847486418194,122.38122337574798,118.80868744640314
2023-07-05,194.3933262441825,119.3148094044562,117.07470220129888,122.81494659955469,119.10398599215648
2023-07-06,195.92142098697133,119.9225008841665,117.67621462739898,123.63653441331338,119.80617220605596
2023-07-07,196.44934691291917,118.90455614841696,116.68431062671951,122.64974501494551,118.87219636815084
2023-07-10,195.54615833915634,119.05278858425724,116.72192411176057,122.4110591134366,118.7921823028981
2023-07-11,199.93850003895056,119.56637399474114,117.29097974028494,123.16745031520905,119.46853437913751
2023-07-12,202.5599713014563,119.22746913105654,117.04891876397234,123.33707200910544,119.41866014115486
2023-07-13,199.82224522765662,119.40860793750865,117.11656237013487,123.01882414042689,119.29558917980204
2023-07-14,201.27443477549068,120.33582950194517,118.02140935301772,124.10838107972221,120.31137312029739
2023-07-17,202.5581687789253,121.23967831716206,118.81493255356129,124.75979468592362,121.07635064100954
2023-07-18,201.70311463164552,121.47217566466256,118.94263640196681,124.7316164892177,121.07599183354205
2023-07-19,204.09277113499306,121.98822136453802,119.45739514482707,125.37308484952291,121.6608480055687
2023-07-20,205.27659243055018,122.88622699245,120.19267811046839,125.89410523175187,122.299884105188
2023-07-21,206.770846098744,121.44603508987744,118.92291965577593,125.106773264969,121.3077814575477
2023-07-24,208.33622819362364,120.99918502913904,118.54587480169504,124.86090468586836,121.02683521049443
2023-07-25,206.5676201152323,121.04992849783955,118.7063387822331,125.24987430314215,121.25467795235757
2023-07-26,206.618211446589,121.65085418172312,119.2832811092338,125.75321424822229,121.81513521659413
2023-07-27,206.72113535312343,120.9226085218274,118.70512544400596,125.5670171444989,121.414706082863
2023-07-28,208.14779637618227,120.83742100164532,118.78975578534835,125.9626169257035,121.62389083641608
2023-07-31,209.21268535221685,121.50016145649133,119.3885382004374,127.0245481819538,122.41793176199583
2023-08-01,208.74289490956403,121.37560930604462,119.27023772329213,127.012392881414,122.36159898959819
2023-08-02,205.48276003631466,120.10240954592284,117.97954918418169,125.53441883850579,120.98234308452429
2023-08-03,205.71364781571853,119.2111697138376,117.15326585150561,125.1189285655088,120.36052974334503
2023-08-04,206.77917557587878,120.04367013669983,117.98955922455553,126.01455320982812,121.2094682114524
2023-08-07,207.55540301929486,120.53757323205141,118.43303434657184,126.56872441171109,121.68130003121624
2023-08-08,211.03120813693616,120.37488659603585,118.2850070828619,126.65657408379423,121.63034937083111
2023-08-09,212.39333970757355,120.75438623468085,118.63262848493488,127.03891353713722,122.02216712534221
2023-08-10,211.95822335858162,120.20420401949778,118.07661624235216,126.74055616025107,121.5628935669409
2023-08-11,213.62240418867333,119.49810096412591,117.44507369513056,126.23500616052733,120.99095446374432
2023-08-14,216.10240649346014,119.5365429858687,117.27399300510511,125.9797448491914,120.7426596962336
2023-08-16,221.30742901012627,119.72383251579967,117.43931033855169,126.15157659773139,120.94000380335916
2023-08-17,224.60758092344477,119.11029784878447,116.87237805192478,126.04880905680393,120.57545541637813
2023-08-18,223.90025210445307,118.7713929850999,116.53719336667989,125.77365725367561,120.25575796283474
2023-08-21,224.9951600348338,119.28467085940983,117.1077656679882,126.5681718980502,120.93282765400915
2023-08-22,226.59745048226927,119.30220042132456,117.24153620752936,127.33119326375346,121.31459879943021
2023-08-23,229.29345893895865,119.59466732274383,117.46661044866214,127.69806233459123,121.63752552018113
2023-08-24,227.86892762960213,119.24223086740578,117.22879615614448,127.75165615969856,121.49328491824573
2023-08-25,226.13416412472725,118.4986083988129,116.44346298863407,126.85161140609202,120.70893179428849
2023-08-28,228.64749257725433,118.7461750188366,116.74528087263286,127.29196479382954,121.09967312639711
2023-08-29,229.27405828515518,118.97129149816249,117.03405537068998,127.70192993021753,121.47283289259816
2023-08-30,231.30980387147002,119.00081497086094,117.13263910164437,128.18758943814888,121.77171951302651
2023-08-31,232.58833122720242,118.42479971706672,116.50958992201268,128.0400682906885,121.4513044445481
2023-09-01,234.7779491391622,119.54115602847784,117.59037094782948,129.13680790757553,122.52952088438865
2023-09-04,241.38003673333114,120.11624867375025,118.21251012379082,130.03188003823396,123.29306317523081
2023-09-05,243.1675740358778,120.39979702612521,118.48975790869022,130.93247730550138,123.80364620148474
2023-09-06,241.9736335827227,120.62214567988559,118.77519572662275,131.09712637644967,124.0368710553604
2023-09-07,247.24920460664902,121.33562960343211,119.45618180659994,131.89164102082424,124.76094452477746
2023-09-08,252.22443103340945,121.9070318146172,120.05557089080258,132.8496997088253,125.49255295101203
2023-09-11,262.3103393606025,122.99201943628618,121.15667533192384,134.17407495400326,126.68307612818037
2023-09-12,248.45272515044968,122.97264465732782,120.75870039342492,131.86291031045744,125.29951453349648
2023-09-13,250.18077882230352,123.44502022050344,121.19914216987341,132.1772905835097,125.77457562046781
2023-09-14,255.8291245784303,123.64860916765333,121.48427665324917,132.96959517324066,126.32534508308187
2023-09-15,258.42107751507916,124.19756123814062,121.99145203218987,133.31878380692964,126.77241918758814
2023-09-18,260.3598070195554,123.8343610167146,121.67446742035193,132.90605610223713,126.39782419151706
2023-09-20,260.0777809805267,122.40800824196947,120.31825861697641,131.9805957202292,125.21914166077623
2023-09-21,253.03109090740855,121.42973567265848,119.36093475577017,130.88551364432487,124.17250027807579
2023-09-22,256.5095285843234,121.01087140374887,118.99329327294953,130.62306965539725,123.86607870082993
2023-09-25,255.80136470364192,121.01271662079252,118.94870309310245,130.96286555685091,123.95039845569266
2023-09-26,261.33918520783345,120.95213199452586,118.94384974019394,130.91811195031798,123.98053828296275
2023-09-27,264.0323310203136,121.2704319345563,119.24051093672745,131.58831102099,124.44591156831154
2023-09-28,261.8351009927555,120.08395737548629,118.00715262884894,130.1539855572929,123.2177136070556
2023-09-29,265.3931501124047,120.78975289468424,118.76791569725998,131.24962014685815,124.09428025016055
2023-10-03,268.3920414046937,120.11594113757631,118.25619029996754,131.1402224419999,123.82015134498981
2023-10-04,264.26710851224027,119.54607660726091,117.5497241172206,129.89982927327878,122.87792293533212
2023-10-05,265.31612203151764,120.22050343671674,118.15517989255889,130.19266151355595,123.39962899307861
2023-10-06,266.66514720030483,120.88324389156274,118.81280921166382,130.9368974147886,124.10145639951058
2023-10-09,256.6043497741957,120.01506927252316,117.86913540551281,129.5379328253891,122.91093322234222
2023-10-10,262.2003727968768,121.1068226900189,119.00754999711832,130.9694957207817,124.17142385567327
2023-10-11,264.3034280321036,121.85413559269908,119.73706960618074,131.69770872584826,124.91774338807538
2023-10-12,265.375370930399,121.74742054034105,119.68428939330053,131.8281019498207,125.00636883254815
2023-10-13,265.4101874506367,121.48324696692448,119.46346183596273,131.63361714118383,124.79574884912503
2023-10-16,271.55847036058765,121.3645380037827,119.39642489891376,131.71041654004895,124.81476564490261
2023-10-17,274.82022811690194,121.85505820122091,119.87114348027872,132.26293020094923,125.35082400134912
2023-10-18,271.6295415195337,120.99149662479047,118.9760032032129,131.29768883535647,124.46313432675161
2023-10-19,272.08519570662696,120.70610305537188,118.67843200300908,131.05237276991676,124.22273332352593
2023-10-20,270.1668879820897,120.20143619393232,118.10876970537116,130.1125470327254,123.49256012716137
2023-10-23,258.3557371902744,118.59671243830056,116.4143428711829,127.41241277190579,121.19583352768738
2023-10-25,256.28564915810335,117.61505697107624,115.47582575249722,126.51844566856917,120.2780040258198
2023-10-26,255.24792206299745,115.98573032152908,113.93609954226814,124.95262195357782,118.80438175679313
2023-10-27,262.03231994644676,117.15436778251042,115.24347148200162,126.5792221712682,120.31137312029739
2023-10-30,261.7125691246856,117.73038303630466,115.75762355574832,126.94830129674958,120.7466065783761
2023-10-31,263.85553323247444,117.35334368705118,115.48158910907605,126.93946107817517,120.5672028446256
2023-11-01,265.357943839704,116.7970107483893,114.91708349890344,126.53667861937888,120.07814826642172
2023-11-02,268.45089739433,117.68333000169144,115.9177842017296,127.8422684000862,121.21090344132243
2023-11-03,270.36873030171347,118.2821029323574,116.61454367865949,128.6627511865231,122.00135629222716
2023-11-06,273.29248164014683,119.39630649055096,117.68834800967029,129.84015779790155,123.13841715673789
2023-11-07,276.2563475075057,119.36524533698277,117.79572844277138,130.07497610378417,123.34221979827845
2023-11-08,280.0355691313659,119.59159196100441,118.11908308030173,130.88219856235946,123.8581849365449
2023-11-09,278.17084778154594,119.29512708932388,117.77752836936442,130.7120243548022,123.56539804306409
2023-11-10,280.2052535924347,119.47995632986328,117.9655957945697,131.06066047483026,123.83593887355983
2023-11-12,284.3454996630604,120.09625882244399,118.57014156623765,131.8281019498207,124.58584648063695
2023-11-13,287.37844271868255,119.59189949717836,118.15305655066142,131.5689730428585,124.28086013326109
2023-11-15,289.0046730867671,121.01825227192349,119.50410866657163,132.88948069241013,125.64038162762245
2023-11-16,289.673319256017,121.5702797041502,120.03464080638457,133.6513970307916,126.25071312984164
2023-11-17,294.83484763007027,121.36484553995663,119.95941383630247,133.8420142438022,126.30381663503181
2023-11-20,295.519899409763,121.13234819245613,119.70006279025326,133.71493610179513,126.11113702498379
2023-11-21,294.22614002372546,121.68222287146527,120.15931130922229,133.99119293224527,126.49829028241734
2023-11-22,289.1550525259582,121.8572109544385,120.23514494841797,134.16689227641155,126.49900789735237
2023-11-23,291.4021565525831,121.79662632817185,120.2381782939858,134.23706151134587,126.58296884474763
2023-11-24,293.17037860434976,121.75172604677626,120.1938914486955,134.35143183915224,126.61239105708269
2023-11-28,293.31482032226234,122.33604477726692,120.96011453912865,135.03820631965127,127.31780653818969
2023-11-29,293.69261898446524,123.6086294650408,122.16010604576104,136.153178887348,128.48249557769796
2023-11-30,297.8826900311899,123.83343840819278,122.55322763135145,136.91067511644226,129.08421570069717
2023-12-01,301.0015154570587,124.66224839696771,123.39316101908277,137.98918178251958,129.99845712788974
2023-12-04,305.43524643753005,127.23878646225762,125.93207125935407,140.24620008729718,132.38919128384902
2023-12-05,305.09238277200797,128.27395322374792,125.93207125935407,140.24620008729718,132.38919128384902
2023-12-06,305.85721534650554,128.78200298310088,127.85035899644795,141.67831549635065,134.0504698583787
2023-12-07,305.5438991606509,128.55719403994897,127.86370571694638,142.08109795514696,134.22162102037666
2023-12-08,305.0685063583854,128.97698091738042,128.05086313848133,142.04518456718844,134.21910936810417
2023-12-11,308.2089798811597,129.14735595774454,128.38149780537447,142.71704117884315,134.69775852975053
2023-12-12,305.78835541819376,128.5894853382129,127.75389860739105,142.06673259996356,134.09926767395885
2023-12-13,311.3761362687247,128.71219227161595,128.00475628585033,142.8104159875353,134.56320572943764
2023-12-14,315.0235639146649,130.28893023541895,129.61060942945804,144.4955826532811,136.15918134488214
2023-12-15,314.9332455957985,131.9739209324497,131.01322842002128,145.42491063091535,137.38773811360562
2023-12-18,315.66650756474263,131.74019344025342,130.95104483588082,145.61939543955225,137.46308768178085
2023-12-19,316.20347989948243,131.95208586409976,131.179759091695,145.45861396423027,137.56140092787612
2023-12-20,303.11286845861645,130.0887241861824,129.02244372385636,142.03910691691854,134.7641379112382
2023-12-21,310.6136954208368,130.73393507911368,129.84023368894253,143.51984352813125,135.929185758214
2023-12-22,313.4056815637746,131.3142558393431,130.48754963311686,144.45193407406998,136.7393730198313
2023-12-26,315.5123851105463,131.8798148632233,131.14396561399462,145.22213811736498,137.4150074811357
2023-12-27,317.96949376923067,133.19237925360972,132.34759713530843,146.16969904580893,138.4777951998737
2023-12-28,319.468099897052,133.95476142881307,133.05315331438504,146.91172489239798,139.2119152783808
2023-12-29,322.3637018388649,133.6638322082635,132.9745896641783,147.48799664071694,139.4264821439464
