Index Name,Event Date,Scrip Name,Description
Nifty 500,4/1/16,Agro Tech Foods Ltd.,Exclusion from Index
Nifty 500,4/1/16,Asahi India Glass Ltd.,Exclusion from Index
Nifty 500,4/1/16,Automotive Axles Ltd.,Exclusion from Index
Nifty 500,4/1/16,Camlin Fine Sciences Ltd.,Exclusion from Index
Nifty 500,4/1/16,Carborundum Universal Ltd.,Exclusion from Index
Nifty 500,4/1/16,Century Enka Ltd.,Exclusion from Index
Nifty 500,4/1/16,Dhanlaxmi Bank Ltd.,Exclusion from Index
Nifty 500,4/1/16,Entertainment Network India Ltd.,Exclusion from Index
Nifty 500,4/1/16,ESAB India Ltd.,Exclusion from Index
Nifty 500,4/1/16,Federal-Mogul Goetze (India) Ltd.,Exclusion from Index
Nifty 500,4/1/16,Flexituff International Ltd.,Exclusion from Index
Nifty 500,4/1/16,Gabriel India Ltd.,Exclusion from Index
Nifty 500,4/1/16,Gammon Infrastructure Projects Ltd.,Exclusion from Index
Nifty 500,4/1/16,Geojit BNP Paribas Financial Services Ltd.,Exclusion from Index
Nifty 500,4/1/16,Geometric Ltd.,Exclusion from Index
Nifty 500,4/1/16,GHCL Ltd.,Exclusion from Index
Nifty 500,4/1/16,Gitanjali Gems Ltd.,Exclusion from Index
Nifty 500,4/1/16,Graphite India Ltd.,Exclusion from Index
Nifty 500,4/1/16,GTL Infrastructure Ltd.,Exclusion from Index
Nifty 500,4/1/16,Gujarat Alkalies & Chemicals Ltd.,Exclusion from Index
Nifty 500,4/1/16,Gujarat Industries Power Co. Ltd.,Exclusion from Index
Nifty 500,4/1/16,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,Exclusion from Index
Nifty 500,4/1/16,Gulf Oil Lubricants India Ltd.,Exclusion from Index
Nifty 500,4/1/16,H.E.G. Ltd.,Exclusion from Index
Nifty 500,4/1/16,Heritage Foods Ltd.,Exclusion from Index
Nifty 500,4/1/16,IL&FS Engineering and Construction Company Ltd.,Exclusion from Index
Nifty 500,4/1/16,Indiabulls Ventures Ltd.,Exclusion from Index
Nifty 500,4/1/16,ITD Cementation India Ltd.,Exclusion from Index
Nifty 500,4/1/16,IVRCL Ltd.,Exclusion from Index
Nifty 500,4/1/16,Jyoti Structures Ltd.,Exclusion from Index
Nifty 500,4/1/16,KCP Ltd.,Exclusion from Index
Nifty 500,4/1/16,Kewal Kiran Clothing Ltd.,Exclusion from Index
Nifty 500,4/1/16,KNR Constructions Ltd.,Exclusion from Index
Nifty 500,4/1/16,KSB Pumps Ltd.,Exclusion from Index
Nifty 500,4/1/16,LG Balakrishnan & Bros Ltd.,Exclusion from Index
Nifty 500,4/1/16,Linde India Ltd.,Exclusion from Index
Nifty 500,4/1/16,Maharashtra Scooters Ltd.,Exclusion from Index
Nifty 500,4/1/16,Maharashtra Seamless Ltd.,Exclusion from Index
Nifty 500,4/1/16,MBL Infrastructures Ltd.,Exclusion from Index
Nifty 500,4/1/16,Mercator Ltd.,Exclusion from Index
Nifty 500,4/1/16,Metalyst Forgings Ltd.,Exclusion from Index
Nifty 500,4/1/16,MT Educare Ltd.,Exclusion from Index
Nifty 500,4/1/16,Munjal Showa Ltd.,Exclusion from Index
Nifty 500,4/1/16,Nava Bharat Ventures Ltd.,Exclusion from Index
Nifty 500,4/1/16,Navneet Education Ltd.,Exclusion from Index
Nifty 500,4/1/16,NDTV Ltd.,Exclusion from Index
Nifty 500,4/1/16,NIIT Ltd.,Exclusion from Index
Nifty 500,4/1/16,NOCIL Ltd.,Exclusion from Index
Nifty 500,4/1/16,Noida-Toll Bridge Co. Ltd.,Exclusion from Index
Nifty 500,4/1/16,Opto Circuits (I) Ltd.,Exclusion from Index
Nifty 500,4/1/16,Oswal Chemicals & Fertilizers Ltd.,Exclusion from Index
Nifty 500,4/1/16,Patel Engineering Ltd.,Exclusion from Index
Nifty 500,4/1/16,Peninsula Land Ltd.,Exclusion from Index
Nifty 500,4/1/16,Pennar Industries Ltd.,Exclusion from Index
Nifty 500,4/1/16,Prakash Industries Ltd.,Exclusion from Index
Nifty 500,4/1/16,Religare Enterprises Ltd.,Exclusion from Index
Nifty 500,4/1/16,Rico Auto Industries Ltd.,Exclusion from Index
Nifty 500,4/1/16,S.E. Investments Ltd.,Exclusion from Index
Nifty 500,4/1/16,Shanthi Gears Ltd.,Exclusion from Index
Nifty 500,4/1/16,Shrenuj & Co. Ltd.,Exclusion from Index
Nifty 500,4/1/16,Sona Koyo Steering Systems Ltd.,Exclusion from Index
Nifty 500,4/1/16,Srikalahasthi Pipes Ltd.,Exclusion from Index
Nifty 500,4/1/16,State Bank of Travancore,Exclusion from Index
Nifty 500,4/1/16,Supreme Infrastructure India Ltd.,Exclusion from Index
Nifty 500,4/1/16,Supreme Petrochem Ltd.,Exclusion from Index
Nifty 500,4/1/16,Swaraj Engines Ltd.,Exclusion from Index
Nifty 500,4/1/16,Tata Investment Corporation Ltd.,Exclusion from Index
Nifty 500,4/1/16,TD Power Systems Ltd.,Exclusion from Index
Nifty 500,4/1/16,TV Today Network Ltd.,Exclusion from Index
Nifty 500,4/1/16,Usha Martin Ltd.,Exclusion from Index
Nifty 500,4/1/16,Uttam Galva Steels Ltd.,Exclusion from Index
Nifty 500,4/1/16,Vesuvius India Ltd.,Exclusion from Index
Nifty 500,4/1/16,Visagar Polytex Ltd.,Exclusion from Index
Nifty 500,4/1/16,Wheels India Ltd.,Exclusion from Index
Nifty 500,4/1/16,8K Miles Soft Services Ltd.,Inclusion into Index
Nifty 500,4/1/16,Aarti Drugs Ltd.,Inclusion into Index
Nifty 500,4/1/16,Adani Enterprises Ltd.,Inclusion into Index
Nifty 500,4/1/16,Adani Transmission Ltd.,Inclusion into Index
Nifty 500,4/1/16,Aditya Birla Fashion and Retail Ltd.,Inclusion into Index
Nifty 500,4/1/16,Aegis Logistics Ltd.,Inclusion into Index
Nifty 500,4/1/16,Ahluwalia Contracts (India) Ltd.,Inclusion into Index
Nifty 500,4/1/16,Ashiana Housing Ltd.,Inclusion into Index
Nifty 500,4/1/16,Avanti Feeds Ltd.,Inclusion into Index
Nifty 500,4/1/16,BGR Energy Systems Ltd,Inclusion into Index
Nifty 500,4/1/16,Bliss GVS Pharma Ltd.,Inclusion into Index
Nifty 500,4/1/16,Bombay Rayon Fashions Ltd.,Inclusion into Index
Nifty 500,4/1/16,Caplin Point Laboratories Ltd.,Inclusion into Index
Nifty 500,4/1/16,CCL Products (I) Ltd.,Inclusion into Index
Nifty 500,4/1/16,Cera Sanitaryware Ltd,Inclusion into Index
Nifty 500,4/1/16,Dalmia Bharat Ltd.,Inclusion into Index
Nifty 500,4/1/16,Dhanuka Agritech Ltd.,Inclusion into Index
Nifty 500,4/1/16,Dish TV India Ltd.,Inclusion into Index
Nifty 500,4/1/16,Global Offshore Services Ltd.,Inclusion into Index
Nifty 500,4/1/16,Granules India Ltd.,Inclusion into Index
Nifty 500,4/1/16,Greenply Industries Ltd.,Inclusion into Index
Nifty 500,4/1/16,Grindwell Norton Ltd.,Inclusion into Index
Nifty 500,4/1/16,Gujarat Gas Ltd.,Inclusion into Index
Nifty 500,4/1/16,HeidelbergCement India Ltd.,Inclusion into Index
Nifty 500,4/1/16,Hindustan Media Vent Ltd.,Inclusion into Index
Nifty 500,4/1/16,Hitachi Home & Life Solutions (India) Ltd.,Inclusion into Index
Nifty 500,4/1/16,HMT Ltd.,Inclusion into Index
Nifty 500,4/1/16,Hotel Leela Venture Ltd.,Inclusion into Index
Nifty 500,4/1/16,IDFC Ltd.,Inclusion into Index
Nifty 500,4/1/16,IFB Industries Ltd.,Inclusion into Index
Nifty 500,4/1/16,Igarashi Motors India Ltd.,Inclusion into Index
Nifty 500,4/1/16,Indo Count Industries Ltd.,Inclusion into Index
Nifty 500,4/1/16,Indoco Remedies Ltd.,Inclusion into Index
Nifty 500,4/1/16,Intellect Design Arena Ltd.,Inclusion into Index
Nifty 500,4/1/16,International Paper APPM Ltd.,Inclusion into Index
Nifty 500,4/1/16,Jet Airways (India) Ltd.,Inclusion into Index
Nifty 500,4/1/16,Jindal Poly Films Ltd.,Inclusion into Index
Nifty 500,4/1/16,JMT Auto Ltd.,Inclusion into Index
Nifty 500,4/1/16,Kesoram Industries Ltd.,Inclusion into Index
Nifty 500,4/1/16,Kirloskar Oil Eng Ltd.,Inclusion into Index
Nifty 500,4/1/16,Kwality Ltd.,Inclusion into Index
Nifty 500,4/1/16,Mahanagar Telephone Nigam Ltd.,Inclusion into Index
Nifty 500,4/1/16,Mahindra CIE Automotive Ltd.,Inclusion into Index
Nifty 500,4/1/16,Manappuram Finance Ltd.,Inclusion into Index
Nifty 500,4/1/16,Manpasand Beverages Ltd.,Inclusion into Index
Nifty 500,4/1/16,Minda Corporation Ltd.,Inclusion into Index
Nifty 500,4/1/16,Navkar Corporation Ltd.,Inclusion into Index
Nifty 500,4/1/16,PC Jeweller Ltd.,Inclusion into Index
Nifty 500,4/1/16,Polaris Consulting & Services Ltd.,Inclusion into Index
Nifty 500,4/1/16,Ramco Systems Ltd.,Inclusion into Index
Nifty 500,4/1/16,Ramkrishna Forgings Ltd.,Inclusion into Index
Nifty 500,4/1/16,RattanIndia Power Ltd.,Inclusion into Index
Nifty 500,4/1/16,Relaxo Footwears Ltd.,Inclusion into Index
Nifty 500,4/1/16,Sadbhav Infrastructure Project Ltd.,Inclusion into Index
Nifty 500,4/1/16,Sharda Cropchem Ltd.,Inclusion into Index
Nifty 500,4/1/16,Shilpa Medicare Ltd.,Inclusion into Index
Nifty 500,4/1/16,SJVN Ltd.,Inclusion into Index
Nifty 500,4/1/16,SML Isuzu Ltd.,Inclusion into Index
Nifty 500,4/1/16,Snowman Logistics Ltd.,Inclusion into Index
Nifty 500,4/1/16,Solar Industries India Ltd.,Inclusion into Index
Nifty 500,4/1/16,Somany Ceramics Ltd.,Inclusion into Index
Nifty 500,4/1/16,State Trading Corporation of India Ltd.,Inclusion into Index
Nifty 500,4/1/16,Styrolution ABS (India) Ltd.,Inclusion into Index
Nifty 500,4/1/16,Syngene International Ltd.,Inclusion into Index
Nifty 500,4/1/16,Take Solutions Ltd.,Inclusion into Index
Nifty 500,4/1/16,Tata Motors Ltd DVR,Inclusion into Index
Nifty 500,4/1/16,Tata Teleservices (Maharashtra) Ltd.,Inclusion into Index
Nifty 500,4/1/16,Texmaco Rail & Eng. Ltd.,Inclusion into Index
Nifty 500,4/1/16,Tide Water Oil (India) Ltd.,Inclusion into Index
Nifty 500,4/1/16,Timken India Ltd.,Inclusion into Index
Nifty 500,4/1/16,Transport Corporation of India Ltd.,Inclusion into Index
Nifty 500,4/1/16,Triveni Turbine Ltd.,Inclusion into Index
Nifty 500,4/1/16,TVS Srichakra Ltd.,Inclusion into Index
Nifty 500,4/1/16,V-Guard Industries Ltd.,Inclusion into Index
Nifty 500,4/1/16,Wonderla Holidays Ltd.,Inclusion into Index
Nifty 500,4/1/16,Zee Learn Ltd.,Inclusion into Index
Nifty 500,4/29/16,Advanta Ltd.,Exclusion from Index
Nifty 500,4/29/16,Jindal Saw Ltd.,Exclusion from Index
Nifty 500,4/29/16,Transport Corporation of India Ltd.,Exclusion from Index
Nifty 500,4/29/16,Gulf Oil Lubricants India Ltd.,Inclusion into Index
Nifty 500,4/29/16,S H Kelkar and Company Ltd.,Inclusion into Index
Nifty 500,4/29/16,TV Today Network Ltd.,Inclusion into Index
Nifty 500,9/30/16,ABG Shipyard Ltd.,Exclusion from Index
Nifty 500,9/30/16,APL Apollo Tubes Ltd.,Inclusion into Index
Nifty 500,9/30/16,Aarti Drugs Ltd.,Exclusion from Index
Nifty 500,9/30/16,Aditya Birla Nuvo Ltd.,Inclusion into Index
Nifty 500,9/30/16,Alkem Laboratories Ltd.,Inclusion into Index
Nifty 500,9/30/16,Ashiana Housing Ltd.,Exclusion from Index
Nifty 500,9/30/16,Carborundum Universal Ltd.,Inclusion into Index
Nifty 500,9/30/16,Castex Technologies Ltd.,Exclusion from Index
Nifty 500,9/30/16,Clariant Chemicals (India) Ltd.,Exclusion from Index
Nifty 500,9/30/16,Coffee Day Enterprises Ltd.,Inclusion into Index
Nifty 500,9/30/16,Crompton Greaves Ltd.,Inclusion into Index
Nifty 500,9/30/16,Dr. Lal Path Labs Ltd.,Inclusion into Index
Nifty 500,9/30/16,Electrosteel Castings Ltd.,Exclusion from Index
Nifty 500,9/30/16,Elgi Equipments Ltd.,Exclusion from Index
Nifty 500,9/30/16,Equitas Holdings Ltd.,Inclusion into Index
Nifty 500,9/30/16,Ess Dee Aluminium Ltd.,Exclusion from Index
Nifty 500,9/30/16,Financial Technologies (India) Ltd.,Exclusion from Index
Nifty 500,9/30/16,Global Offshore Services Ltd.,Exclusion from Index
Nifty 500,9/30/16,HMT Ltd.,Exclusion from Index
Nifty 500,9/30/16,Hotel Leela Venture Ltd.,Exclusion from Index
Nifty 500,9/30/16,IDFC Bank Ltd.,Inclusion into Index
Nifty 500,9/30/16,IFB Industries Ltd.,Exclusion from Index
Nifty 500,9/30/16,INEOS Styrolution India Ltd.,Exclusion from Index
Nifty 500,9/30/16,ITD Cementation India Ltd.,Inclusion into Index
Nifty 500,9/30/16,Infibeam Incorporation Ltd.,Inclusion into Index
Nifty 500,9/30/16,InterGlobe Aviation Ltd.,Inclusion into Index
Nifty 500,9/30/16,KSB Pumps Ltd.,Inclusion into Index
Nifty 500,9/30/16,KSK Energy Ventures Ltd,Exclusion from Index
Nifty 500,9/30/16,Kirloskar Oil Eng Ltd.,Exclusion from Index
Nifty 500,9/30/16,Linde India Ltd.,Inclusion into Index
Nifty 500,9/30/16,Max Financial Services Ltd.,Inclusion into Index
Nifty 500,9/30/16,Minda Corporation Ltd.,Exclusion from Index
Nifty 500,9/30/16,Narayana Hrudayalaya Ltd.,Inclusion into Index
Nifty 500,9/30/16,Navin Fluorine International Ltd.,Inclusion into Index
Nifty 500,9/30/16,Nilkamal Ltd.,Inclusion into Index
Nifty 500,9/30/16,OCL India Ltd.,Inclusion into Index
Nifty 500,9/30/16,Parsvnath Developer Ltd.,Exclusion from Index
Nifty 500,9/30/16,Puravankara Projects Ltd.,Exclusion from Index
Nifty 500,9/30/16,Ratnamani Metals & Tubes Ltd.,Exclusion from Index
Nifty 500,9/30/16,Religare Enterprises Ltd.,Inclusion into Index
Nifty 500,9/30/16,Sadbhav Infrastructure Project Ltd.,Exclusion from Index
Nifty 500,9/30/16,Sequent Scientific Ltd.,Inclusion into Index
Nifty 500,9/30/16,Star Ferro & Cement Ltd.,Inclusion into Index
Nifty 500,9/30/16,State Bank of Mysore,Inclusion into Index
Nifty 500,9/30/16,State Bank of Travancore,Inclusion into Index
Nifty 500,9/30/16,Suprajit Engineering Ltd.,Inclusion into Index
Nifty 500,9/30/16,Tata Teleservices (Maharashtra) Ltd.,Exclusion from Index
Nifty 500,9/30/16,Tree House Education & Accessories Ltd.,Exclusion from Index
Nifty 500,9/30/16,Tribhovandas Bhimji Zaveri Ltd.,Exclusion from Index
Nifty 500,9/30/16,Vaibhav Global Ltd.,Exclusion from Index
Nifty 500,11/15/16,Cairn India Ltd.,Exclusion from Index
Nifty 500,11/15/16,Crompton Greaves Consumer Electricals Ltd.,Inclusion into Index
Nifty 500,1/23/17,Dishman Pharmaceuticals & Chemicals Ltd.,Exclusion from Index
Nifty 500,1/23/17,Max Financial Services Ltd.,Exclusion from Index
Nifty 500,1/23/17,OCL India Ltd.,Exclusion from Index
Nifty 500,1/23/17,Star Ferro & Cement Ltd.,Exclusion from Index
Nifty 500,1/23/17,Advanced Enzyme Tech Ltd.,Inclusion into Index
Nifty 500,1/23/17,Asahi India Glass Ltd.,Inclusion into Index
Nifty 500,1/23/17,RBL Bank Ltd.,Inclusion into Index
Nifty 500,1/23/17,Ujjivan Financial Services Ltd.,Inclusion into Index
Nifty 500,3/16/17,State Bank of Bikaner & Jaipur Ltd.,Exclusion from Index
Nifty 500,3/16/17,State Bank of Mysore,Exclusion from Index
Nifty 500,3/16/17,State Bank of Travancore,Exclusion from Index
Nifty 500,3/16/17,Future Retail Ltd.,Inclusion into Index
Nifty 500,3/16/17,Mahanagar Gas Ltd.,Inclusion into Index
Nifty 500,3/16/17,Max India Ltd.,Inclusion into Index
Nifty 500,3/31/17,Alok Industries Ltd.,Exclusion from Index
Nifty 500,3/31/17,Bombay Rayon Fashions Ltd.,Exclusion from Index
Nifty 500,3/31/17,Brigade Enterprises Ltd.,Exclusion from Index
Nifty 500,3/31/17,Dynamatic Technologies Ltd.,Exclusion from Index
Nifty 500,3/31/17,Future Lifestyle Fashions Ltd.,Exclusion from Index
Nifty 500,3/31/17,Ingersoll Rand (India) Ltd.,Exclusion from Index
Nifty 500,3/31/17,International Paper APPM Ltd.,Exclusion from Index
Nifty 500,3/31/17,Jaiprakash Power Ventures Ltd.,Exclusion from Index
Nifty 500,3/31/17,Jaypee Infratech Ltd.,Exclusion from Index
Nifty 500,3/31/17,JSW Holdings Ltd.,Exclusion from Index
Nifty 500,3/31/17,KSB Pumps Ltd.,Exclusion from Index
Nifty 500,3/31/17,La Opala RG Ltd.,Exclusion from Index
Nifty 500,3/31/17,Lanco Infratech Ltd.,Exclusion from Index
Nifty 500,3/31/17,Linde India Ltd.,Exclusion from Index
Nifty 500,3/31/17,Mahindra Lifespace Developers Ltd.,Exclusion from Index
Nifty 500,3/31/17,Mayur Uniquoters Ltd.,Exclusion from Index
Nifty 500,3/31/17,Sequent Scientific Ltd.,Exclusion from Index
Nifty 500,3/31/17,Shoppers Stop Ltd.,Exclusion from Index
Nifty 500,3/31/17,Simplex Infrastructures Ltd.,Exclusion from Index
Nifty 500,3/31/17,Sintex Industries Ltd.,Exclusion from Index
Nifty 500,3/31/17,Siti Networks Ltd.,Exclusion from Index
Nifty 500,3/31/17,Suprajit Engineering Ltd.,Exclusion from Index
Nifty 500,3/31/17,Dilip Buildcon Ltd.,Inclusion into Index
Nifty 500,3/31/17,Endurance Technologies Ltd.,Inclusion into Index
Nifty 500,3/31/17,Federal-Mogul Goetze (India) Ltd.,Inclusion into Index
Nifty 500,3/31/17,GHCL Ltd.,Inclusion into Index
Nifty 500,3/31/17,Gujarat Alkalies & Chemicals Ltd.,Inclusion into Index
Nifty 500,3/31/17,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,Inclusion into Index
Nifty 500,3/31/17,ICICI Prudential Life Insurance Company Ltd.,Inclusion into Index
Nifty 500,3/31/17,KNR Constructions Ltd.,Inclusion into Index
Nifty 500,3/31/17,L&T Technology Services Ltd.,Inclusion into Index
Nifty 500,3/31/17,Larsen & Toubro Infotech Ltd.,Inclusion into Index
Nifty 500,3/31/17,Minda Corporation Ltd.,Inclusion into Index
Nifty 500,3/31/17,Minda Industries Ltd.,Inclusion into Index
Nifty 500,3/31/17,Nava Bharat Ventures Ltd.,Inclusion into Index
Nifty 500,3/31/17,Navneet Education Ltd.,Inclusion into Index
Nifty 500,3/31/17,Parag Milk Foods Ltd.,Inclusion into Index
Nifty 500,3/31/17,Quess Corp Ltd.,Inclusion into Index
Nifty 500,3/31/17,Ratnamani Metals & Tubes Ltd.,Inclusion into Index
Nifty 500,3/31/17,Shilpi Cable Tech Ltd.,Inclusion into Index
Nifty 500,3/31/17,Sterlite Technologies Ltd.,Inclusion into Index
Nifty 500,3/31/17,Sudarshan Chemical Industries Ltd.,Inclusion into Index
Nifty 500,3/31/17,Tata Investment Corporation Ltd.,Inclusion into Index
Nifty 500,3/31/17,Thyrocare Technologies Ltd.,Inclusion into Index
Nifty 500,5/26/17,Aditya Birla Nuvo Ltd.,Exclusion from Index
Nifty 500,5/26/17,Grasim Industries Ltd.,Exclusion from Index
Nifty 500,5/26/17,Tube Investments of India Ltd.,Exclusion from Index
Nifty 500,5/26/17,Laurus Labs Ltd.,Inclusion into Index
Nifty 500,5/26/17,PNB Housing Finance Ltd.,Inclusion into Index
Nifty 500,5/26/17,Varun Beverages Ltd.,Inclusion into Index
Nifty 500,6/23/17,IIFL Holdings Ltd.,Exclusion from Index
Nifty 500,6/23/17,Sheela Foam Ltd.,Inclusion into Index
Nifty 500,9/5/17,Reliance Capital Ltd.,Exclusion from Index
Nifty 500,9/5/17,Max Financial Services Ltd.,Inclusion into Index
Nifty 500,9/29/17,Amtek Auto Ltd.,Exclusion from Index
Nifty 500,9/29/17,Anant Raj Ltd.,Exclusion from Index
Nifty 500,9/29/17,Asahi India Glass Ltd.,Exclusion from Index
Nifty 500,9/29/17,FDC Ltd.,Exclusion from Index
Nifty 500,9/29/17,Federal-Mogul Goetze (India) Ltd.,Exclusion from Index
Nifty 500,9/29/17,Grindwell Norton Ltd.,Exclusion from Index
Nifty 500,9/29/17,Hindustan Media Vent Ltd.,Exclusion from Index
Nifty 500,9/29/17,Honeywell Automation India Ltd.,Exclusion from Index
Nifty 500,9/29/17,JMT Auto Ltd.,Exclusion from Index
Nifty 500,9/29/17,KNR Constructions Ltd.,Exclusion from Index
Nifty 500,9/29/17,Nitin Fire Protection Industries Ltd.,Exclusion from Index
Nifty 500,9/29/17,Orissa Min Dev Co Ltd.,Exclusion from Index
Nifty 500,9/29/17,Punj Lloyd Ltd.,Exclusion from Index
Nifty 500,9/29/17,Ratnamani Metals & Tubes Ltd.,Exclusion from Index
Nifty 500,9/29/17,Relaxo Footwears Ltd.,Exclusion from Index
Nifty 500,9/5/17,Reliance Capital Ltd.,Exclusion from Index
Nifty 500,9/29/17,Reliance Industrial Infrastructure Ltd.,Exclusion from Index
Nifty 500,9/29/17,Rolta India Ltd.,Exclusion from Index
Nifty 500,9/29/17,Ruchi Soya Industries Ltd.,Exclusion from Index
Nifty 500,9/29/17,State Trading Corporation of India Ltd.,Exclusion from Index
Nifty 500,9/29/17,Tide Water Oil (India) Ltd.,Exclusion from Index
Nifty 500,9/29/17,Triveni Turbine Ltd.,Exclusion from Index
Nifty 500,9/29/17,VST Industries Ltd.,Exclusion from Index
Nifty 500,9/29/17,Wonderla Holidays Ltd.,Exclusion from Index
Nifty 500,9/29/17,Zydus Wellness Ltd.,Exclusion from Index
Nifty 500,9/29/17,Avenue Supermarts Ltd.,Inclusion into Index
Nifty 500,9/29/17,Bombay Rayon Fashions Ltd.,Inclusion into Index
Nifty 500,9/29/17,Brigade Enterprises Ltd.,Inclusion into Index
Nifty 500,9/29/17,BSE Ltd.,Inclusion into Index
Nifty 500,9/29/17,Future Lifestyle Fashions Ltd.,Inclusion into Index
Nifty 500,9/29/17,Heritage Foods Ltd.,Inclusion into Index
Nifty 500,9/29/17,IFB Industries Ltd.,Inclusion into Index
Nifty 500,9/29/17,India Tourism Development Corporation Ltd.,Inclusion into Index
Nifty 500,9/29/17,Indiabulls Ventures Ltd.,Inclusion into Index
Nifty 500,9/29/17,Ingersoll Rand (India) Ltd.,Inclusion into Index
Nifty 500,9/29/17,ITI Ltd.,Inclusion into Index
Nifty 500,9/29/17,Jaiprakash Power Ventures Ltd.,Inclusion into Index
Nifty 500,9/29/17,Jindal Saw Ltd.,Inclusion into Index
Nifty 500,9/29/17,Jindal Stainless (Hisar) Ltd.,Inclusion into Index
Nifty 500,9/29/17,Jindal Stainless Ltd.,Inclusion into Index
Nifty 500,9/29/17,Linde India Ltd.,Inclusion into Index
Nifty 500,9/5/17,Max Financial Services Ltd.,Inclusion into Index
Nifty 500,9/29/17,National Fertilizers Ltd.,Inclusion into Index
Nifty 500,9/29/17,Rupa & Company Ltd.,Inclusion into Index
Nifty 500,9/29/17,Shoppers Stop Ltd.,Inclusion into Index
Nifty 500,9/29/17,Suprajit Engineering Ltd.,Inclusion into Index
Nifty 500,9/29/17,Supreme Petrochem Ltd.,Inclusion into Index
Nifty 500,9/29/17,Time Technoplast Ltd.,Inclusion into Index
Nifty 500,9/29/17,United Bank of India,Inclusion into Index
Nifty 500,9/29/17,Vesuvius India Ltd.,Inclusion into Index
Nifty 500,10/30/17,Future Retail Ltd.,Exclusion from Index
Nifty 500,10/30/17,Housing & Urban Development Corporation Ltd.,Inclusion into Index
Nifty 500,11/13/17,Shilpi Cable Tech Ltd.,Exclusion from Index
Nifty 500,11/13/17,Sundaram Finance Ltd.,Exclusion from Index
Nifty 500,11/13/17,AU Small Finance Bank Ltd.,Inclusion into Index
Nifty 500,11/13/17,Relaxo Footwears Ltd.,Inclusion into Index
Nifty 500,11/20/17,Gayatri Projects Ltd.,Exclusion from Index
Nifty 500,11/20/17,Star Cement Ltd.,Inclusion into Index
Nifty 500,2/5/18,CESC Ltd.,Exclusion from Index
Nifty 500,2/5/18,Fortis Healthcare Ltd.,Exclusion from Index
Nifty 500,2/5/18,Polaris Consulting & Services Ltd.,Exclusion from Index
Nifty 500,2/5/18,Strides Shasun Ltd.,Exclusion from Index
Nifty 500,2/5/18,Cochin Shipyard Ltd.,Inclusion into Index
Nifty 500,2/5/18,Hatsun Agro Product Ltd.,Inclusion into Index
Nifty 500,2/5/18,Reliance Capital Ltd.,Inclusion into Index
Nifty 500,2/5/18,TI Financial Holdings Ltd.,Inclusion into Index
Nifty 500,3/13/18,Videocon Industries Ltd.,Exclusion from Index
Nifty 500,3/13/18,Eris Lifesciences Ltd.,Inclusion into Index
Nifty 500,4/2/18,Adani Enterprises Ltd.,Exclusion from Index
Nifty 500,4/2/18,Ahluwalia Contracts (India) Ltd.,Exclusion from Index
Nifty 500,4/2/18,Apar Industries Ltd.,Exclusion from Index
Nifty 500,4/2/18,AstraZenca Pharma India Ltd.,Exclusion from Index
Nifty 500,4/2/18,Corporation Bank,Exclusion from Index
Nifty 500,4/2/18,Dalmia Bharat Ltd.,Exclusion from Index
Nifty 500,4/2/18,Dhanuka Agritech Ltd.,Exclusion from Index
Nifty 500,4/2/18,Essel Propack Ltd.,Exclusion from Index
Nifty 500,4/2/18,ICRA Ltd.,Exclusion from Index
Nifty 500,4/2/18,Igarashi Motors India Ltd.,Exclusion from Index
Nifty 500,4/2/18,Ingersoll Rand (India) Ltd.,Exclusion from Index
Nifty 500,4/2/18,Linde India Ltd.,Exclusion from Index
Nifty 500,4/2/18,Monsanto India Ltd.,Exclusion from Index
Nifty 500,4/2/18,Navneet Education Ltd.,Exclusion from Index
Nifty 500,4/2/18,Schneider Electric Infrastructure Ltd.,Exclusion from Index
Nifty 500,4/2/18,Sharda Cropchem Ltd.,Exclusion from Index
Nifty 500,4/2/18,Shilpa Medicare Ltd.,Exclusion from Index
Nifty 500,4/2/18,Snowman Logistics Ltd.,Exclusion from Index
Nifty 500,4/2/18,Somany Ceramics Ltd.,Exclusion from Index
Nifty 500,4/2/18,Suprajit Engineering Ltd.,Exclusion from Index
Nifty 500,4/2/18,Supreme Petrochem Ltd.,Exclusion from Index
Nifty 500,4/2/18,United Bank of India,Exclusion from Index
Nifty 500,4/2/18,Vesuvius India Ltd.,Exclusion from Index
Nifty 500,4/2/18,Zensar Technolgies Ltd.,Exclusion from Index
Nifty 500,4/2/18,Aditya Birla Capital Ltd.,Inclusion into Index
Nifty 500,4/2/18,Asahi India Glass Ltd.,Inclusion into Index
Nifty 500,4/2/18,Central Depository Services (India) Ltd.,Inclusion into Index
Nifty 500,4/2/18,Dishman Carbogen Amcis Ltd.,Inclusion into Index
Nifty 500,4/2/18,Dixon Technologies (India) Ltd.,Inclusion into Index
Nifty 500,4/2/18,General Insurance Corporation of India,Inclusion into Index
Nifty 500,4/2/18,Godrej Agrovet Ltd.,Inclusion into Index
Nifty 500,4/2/18,Graphite India Ltd.,Inclusion into Index
Nifty 500,4/2/18,Grasim Industries Ltd.,Inclusion into Index
Nifty 500,4/2/18,H.E.G. Ltd.,Inclusion into Index
Nifty 500,4/2/18,Himadri Speciality Chemical Ltd.,Inclusion into Index
Nifty 500,4/2/18,Honeywell Automation India Ltd.,Inclusion into Index
